ID,Zip_Code,Total_Population,Has?
1394,4952,1943,0
1395,4953,3236,0
1396,4955,1567,0
1397,4956,900,0
1398,4957,4169,0
1399,4958,2054,0
1400,4961,848,0
1401,4962,246,0
1402,4963,7264,0
1403,4964,119,0
1404,4965,2051,0
1405,4966,1766,0
1406,4967,4092,0
1407,4969,1280,0
1408,4970,1456,0
1409,4971,2172,0
1410,4973,1487,0
1411,4974,2603,0
1412,4975,0,0
1413,4976,9721,0
1414,4978,635,0
1415,4979,926,0
1416,4981,2252,0
1417,4982,483,0
1418,4983,1785,0
1419,4984,638,0
1420,4985,38,0
1421,4986,1644,0
1422,4987,987,0
1423,4988,2398,0
1424,4989,4084,0
1425,4992,321,0
1426,5001,9109,0
1427,5031,113,0
1428,5032,2364,0
1429,5033,2666,0
1430,5034,363,0
1431,5035,629,0
1432,5036,1153,0
1433,5037,546,0
1434,5038,1290,0
1435,5039,1074,0
1436,5040,545,0
1437,5041,426,0
1438,5042,488,0
1439,5043,868,0
1440,5045,1897,0
1441,5046,1138,0
1442,5048,2784,0
1443,5050,143,0
1444,5051,1613,0
1445,5052,140,0
1446,5053,467,0
1447,5055,3243,0
1448,5056,439,0
1449,5058,323,0
1450,5059,491,0
1451,5060,4546,0
1452,5061,1466,0
1453,5062,683,0
1454,5065,1060,0
1455,5067,254,0
1456,5068,3152,0
1457,5069,530,0
1458,5070,518,0
1459,5071,105,0
1460,5072,555,0
1461,5075,1093,0
1462,5076,412,0
1463,5077,1138,0
1464,5079,722,0
1465,5081,539,0
1466,5083,196,0
1467,5084,262,0
1468,5086,664,0
1469,5089,4767,0
1470,5091,3397,0
1471,5101,4340,0
1472,5141,152,0
1473,5142,659,0
1474,5143,4400,0
1475,5146,713,0
1476,5148,1031,0
1477,5149,2120,0
1478,5150,848,0
1479,5151,1428,0
1480,5152,359,0
1481,5153,707,0
1482,5154,475,0
1483,5155,779,0
1484,5156,9064,0
1485,5158,994,0
1486,5161,535,0
1487,5201,14319,0
1488,5250,3553,0
1489,5251,1456,0
1490,5252,262,0
1491,5253,626,0
1492,5254,203,0
1493,5255,4082,0
1494,5257,2790,0
1495,5260,565,0
1496,5261,2567,0
1497,5262,2262,0
1498,5301,16340,0
1499,5340,589,0
1500,5341,406,0
1501,5342,624,0
1502,5343,733,0
1503,5345,2453,0
1504,5346,5215,0
1505,5350,727,0
1506,5352,866,0
1507,5353,893,0
1508,5354,2237,0
1509,5355,773,0
1510,5356,797,0
1511,5358,166,0
1512,5359,487,0
1513,5360,199,0
1514,5361,1066,0
1515,5362,55,0
1516,5363,1926,0
1517,5401,28746,0
1518,5403,18467,0
1519,5404,7203,0
1520,5405,4296,0
1521,5408,9694,0
1522,5439,1572,0
1523,5440,1648,0
1524,5441,931,0
1525,5442,393,0
1526,5443,6872,0
1527,5444,1701,0
1528,5445,3818,0
1529,5446,15756,0
1530,5447,92,0
1531,5448,950,0
1532,5450,5034,0
1533,5452,21012,0
1534,5454,4904,0
1535,5455,1045,0
1536,5456,1204,0
1537,5457,1549,0
1538,5458,2205,0
1539,5459,1783,0
1540,5461,4624,0
1541,5462,1914,0
1542,5463,494,0
1543,5464,3281,0
1544,5465,5476,0
1545,5468,13557,0
1546,5471,837,0
1547,5472,1663,0
1548,5473,1365,0
1549,5474,968,0
1550,5476,3102,0
1551,5477,4510,0
1552,5478,14935,0
1553,5481,0,0
1554,5482,7730,0
1555,5483,1522,0
1556,5485,82,0
1557,5486,1635,0
1558,5487,1553,0
1559,5488,8040,0
1560,5489,3247,0
1561,5491,5802,0
1562,5492,746,0
1563,5494,1785,0
1564,5495,9992,0
1565,5602,11709,0
1566,5640,117,0
1567,5641,16413,0
1568,5647,1053,0
1569,5648,395,0
1570,5649,533,0
1571,5650,1196,0
1572,5651,1414,0
1573,5652,855,0
1574,5653,399,0
1575,5654,933,0
1576,5655,2955,0
1577,5656,3614,0
1578,5657,69,0
1579,5658,1544,0
1580,5660,1782,0
1581,5661,5810,0
1582,5663,6748,0
1583,5664,180,0
1584,5667,2164,0
1585,5669,654,0
1586,5672,4406,0
1587,5673,2494,0
1588,5674,1716,0
1589,5675,1192,0
1590,5676,4887,0
1591,5677,2255,0
1592,5678,192,0
1593,5679,3476,0
1594,5680,2192,0
1595,5681,420,0
1596,5682,1161,0
1597,5701,19984,0
1598,5730,293,0
1599,5732,923,0
1600,5733,5911,0
1601,5734,1328,0
1602,5735,4097,0
1603,5736,701,0
1604,5737,814,0
1605,5738,1176,0
1606,5739,1490,0
1607,5740,25,0
1608,5742,606,0
1609,5743,4025,0
1610,5744,720,0
1611,5747,310,0
1612,5748,300,0
1613,5751,709,0
1614,5753,10454,0
1615,5757,890,0
1616,5758,702,0
1617,5759,1670,0
1618,5760,1199,0
1619,5761,1020,0
1620,5762,412,0
1621,5763,2665,0
1622,5764,3349,0
1623,5765,1668,0
1624,5766,594,0
1625,5767,1061,0
1626,5769,1109,0
1627,5770,1088,0
1628,5772,660,0
1629,5773,2180,0
1630,5774,947,0
1631,5775,502,0
1632,5776,646,0
1633,5777,3442,0
1634,5778,635,0
1635,5819,9394,0
1636,5820,553,0
1637,5821,1102,0
1638,5822,1590,0
1639,5824,1262,0
1640,5825,103,0
1641,5826,918,0
1642,5827,377,0
1643,5828,2006,0
1644,5829,1663,0
1645,5830,1538,0
1646,5832,789,0
1647,5833,267,0
1648,5836,1201,0
1649,5837,372,0
1650,5839,736,0
1651,5841,411,0
1652,5842,495,0
1653,5843,2417,0
1654,5845,1264,0
1655,5846,1110,0
1656,5847,767,0
1657,5850,288,0
1658,5851,6605,0
1659,5853,508,0
1660,5855,7103,0
1661,5857,2153,0
1662,5858,398,0
1663,5859,1789,0
1664,5860,2723,0
1665,5862,275,0
1666,5866,676,0
1667,5867,916,0
1668,5868,343,0
1669,5871,1424,0
1670,5872,813,0
1671,5873,645,0
1672,5874,546,0
1673,5875,477,0
1674,5901,21,0
1675,5902,207,0
1676,5903,929,0
1677,5904,164,0
1678,5905,705,0
1679,5906,1286,0
1680,5907,127,0
1681,6001,18561,0
1682,6002,20848,0
1683,6010,60498,0
1684,6013,9598,0
1685,6016,7003,0
1686,6018,2892,0
1687,6019,10309,1
1688,6020,0,0
1689,6021,380,0
1690,6022,30,0
1691,6023,1314,0
1692,6024,444,0
1693,6026,5220,0
1694,6027,1495,0
1695,6029,15880,0
1696,6031,1452,0
1697,6032,17449,0
1698,6033,28769,1
1699,6035,7762,0
1700,6037,19270,0
1701,6039,1932,0
1702,6040,34585,0
1703,6042,23587,1
1704,6043,4947,0
1705,6051,29958,0
1706,6052,8007,0
1707,6053,35125,0
1708,6057,6238,0
1709,6058,1509,0
1710,6059,0,0
1711,6060,2594,0
1712,6061,51,0
1713,6062,17805,0
1714,6063,3121,0
1715,6065,769,0
1716,6066,29250,0
1717,6067,20015,0
1718,6068,1446,0
1719,6069,2374,0
1720,6070,15382,0
1721,6071,11433,0
1722,6073,5877,0
1723,6074,25802,0
1724,6076,12648,0
1725,6078,12442,0
1726,6081,1249,0
1727,6082,44608,1
1728,6084,14838,0
1729,6085,7754,0
1730,6088,4406,0
1731,6089,3487,0
1732,6090,991,0
1733,6091,150,0
1734,6092,4255,0
1735,6093,3233,0
1736,6095,29103,0
1737,6096,12563,0
1738,6098,12570,0
1739,6103,1716,0
1740,6105,19955,0
1741,6106,38296,0
1742,6107,18627,0
1743,6108,25270,0
1744,6109,26395,1
1745,6110,12359,1
1746,6111,30603,1
1747,6112,21858,0
1748,6114,27993,0
1749,6117,16669,0
1750,6118,25584,0
1751,6119,16126,0
1752,6120,14211,0
1753,6160,0,0
1754,6226,19696,0
1755,6231,3663,0
1756,6232,3179,0
1757,6234,8275,0
1758,6235,2312,0
1759,6237,5442,0
1760,6238,12458,0
1761,6239,10747,0
1762,6241,6922,0
1763,6242,1228,0
1764,6243,41,0
1765,6247,2758,0
1766,6248,5887,0
1767,6249,7242,0
1768,6250,4891,0
1769,6254,1908,0
1770,6255,4343,0
1771,6256,2147,0
1772,6259,4457,0
1773,6260,9389,0
1774,6262,805,0
1775,6263,241,0
1776,6264,64,0
1777,6266,457,0
1778,6268,10712,0
1779,6269,10129,0
1780,6277,4070,0
1781,6278,4385,0
1782,6279,5916,0
1783,6280,3153,0
1784,6281,6835,0
1785,6282,1079,0
1786,6320,27201,0
1787,6330,3305,0
1788,6331,5074,0
1789,6332,628,0
1790,6333,7026,0
1791,6334,2530,0
1792,6335,6557,0
1793,6336,73,0
1794,6339,8253,0
1795,6340,31229,0
1796,6350,61,0
1797,6351,16091,0
1798,6353,71,0
1799,6354,6418,0
1800,6355,12369,0
1801,6357,11857,0
1802,6359,5353,0
1803,6360,37164,0
1804,6365,4693,0
1805,6370,7017,0
1806,6371,9661,0
1807,6373,348,0
1808,6374,7334,0
1809,6375,3840,0
1810,6376,256,0
1811,6377,2824,0
1812,6378,5405,0
1813,6379,8990,0
1814,6380,2673,0
1815,6382,12142,0
1816,6384,2753,0
1817,6385,15460,0
1818,6387,360,0
1819,6389,22,0
1820,6390,230,0
1821,6401,18936,0
1822,6403,6108,0
1823,6405,27937,1
1824,6409,394,0
1825,6410,29214,0
1826,6412,4286,0
1827,6413,13024,0
1828,6414,93,0
1829,6415,16822,0
1830,6416,14021,0
1831,6417,4547,0
1832,6418,12717,0
1833,6419,6441,0
1834,6420,4240,0
1835,6422,7292,0
1836,6423,5416,0
1837,6424,12926,0
1838,6426,3339,0
1839,6437,22377,0
1840,6438,2777,0
1841,6441,5164,0
1842,6442,2855,0
1843,6443,18247,0
1844,6444,111,0
1845,6447,6420,0
1846,6450,35063,0
1847,6451,25307,0
1848,6455,3275,0
1849,6456,233,0
1850,6457,46747,0
1851,6460,39166,1
1852,6461,14701,0
1853,6467,372,0
1854,6468,19766,0
1855,6469,2771,0
1856,6470,16782,0
1857,6471,7737,0
1858,6472,6750,0
1859,6473,24325,0
1860,6475,10162,0
1861,6477,13981,0
1862,6478,12972,0
1863,6479,9732,0
1864,6480,9391,0
1865,6481,1127,0
1866,6482,11248,0
1867,6483,16579,0
1868,6484,41282,1
1869,6488,19675,0
1870,6489,33473,1
1871,6492,45051,1
1872,6498,6944,0
1873,6510,2649,1
1874,6511,51905,0
1875,6512,28254,0
1876,6513,41546,0
1877,6514,27546,1
1878,6515,19407,0
1879,6516,55044,1
1880,6517,14653,0
1881,6518,19176,0
1882,6519,15799,0
1883,6524,5526,0
1884,6525,8907,0
1885,6604,29363,0
1886,6605,24744,0
1887,6606,47642,0
1888,6607,8802,0
1889,6608,14115,1
1890,6610,22920,0
1891,6611,36455,0
1892,6612,7607,0
1893,6614,34510,0
1894,6615,18019,0
1895,6702,2839,0
1896,6704,25950,0
1897,6705,25995,0
1898,6706,15016,0
1899,6708,28654,0
1900,6710,10803,0
1901,6712,9748,0
1902,6716,16696,0
1903,6750,1164,0
1904,6751,3436,0
1905,6752,1681,0
1906,6754,1772,0
1907,6755,1014,0
1908,6756,2820,0
1909,6757,2160,0
1910,6758,369,0
1911,6759,5667,0
1912,6762,7654,0
1913,6763,1998,0
1914,6770,31713,0
1915,6776,26285,0
1916,6777,1391,0
1917,6778,1487,0
1918,6779,8205,0
1919,6782,2314,0
1920,6783,2231,0
1921,6784,3735,0
1922,6785,679,0
1923,6786,9574,0
1924,6787,7869,0
1925,6790,35044,0
1926,6791,5526,0
1927,6793,1295,0
1928,6794,1074,0
1929,6795,13758,0
1930,6796,1043,0
1931,6798,9686,0
1932,6801,19543,0
1933,6804,17170,0
1934,6807,7140,0
1935,6810,52101,0
1936,6811,32349,1
1937,6812,14091,0
1938,6820,21742,1
1939,6824,35254,1
1940,6825,21980,0
1941,6830,25433,0
1942,6831,14830,0
1943,6840,20357,0
1944,6850,17804,0
1945,6851,26831,0
1946,6853,3709,0
1947,6854,31777,0
1948,6855,8166,0
1949,6856,6,0
1950,6870,7518,0
1951,6877,25231,0
1952,6878,8094,1
1953,6880,28120,0
1954,6883,10369,0
1955,6890,4264,0
1956,6896,9249,0
1957,6897,18673,0
1958,6901,7048,0
1959,6902,69362,0
1960,6903,14527,0
1961,6905,20411,0
1962,6906,8902,0
1963,6907,8368,0
1964,7001,18244,0
1965,7002,66719,0
1966,7003,48892,1
1967,7004,7584,0
1968,7005,15350,0
1969,7006,25712,1
1970,7008,24040,0
1971,7009,12638,0
1972,7010,24861,0
1973,7011,41692,0
1974,7012,11475,0
1975,7013,26934,0
1976,7014,5195,1
1977,7016,23972,0
1978,7017,36304,0
1979,7018,28922,0
1980,7020,12165,1
1981,7021,2071,0
1982,7022,14422,0
1983,7023,7648,0
1984,7024,37077,1
1985,7026,31890,0
1986,7027,4365,0
1987,7028,7791,0
1988,7029,18667,0
1989,7030,54117,1
1990,7031,15877,0
1991,7032,42443,1
1992,7033,8235,0
1993,7034,9308,0
1994,7035,10707,0
1995,7036,43727,0
1996,7039,29955,0
1997,7040,24543,0
1998,7041,7283,0
1999,7042,26323,0
2000,7043,12689,0
2001,7044,13893,0
2002,7045,10732,0
2003,7046,4309,0
2004,7047,63438,0
2005,7050,30644,0
2006,7052,47609,1
2007,7054,29889,1
2008,7055,71097,0
2009,7057,11701,0
2010,7058,5004,0
2011,7059,15982,0
2012,7060,46270,0
2013,7062,12793,0
2014,7063,14031,0
2015,7064,4150,0
2016,7065,29471,0
2017,7066,15595,1
2018,7067,17751,0
2019,7068,5907,0
2020,7069,6133,1
2021,7070,18622,0
2022,7071,21937,0
2023,7072,6268,0
2024,7073,9433,1
2025,7074,2783,0
2026,7075,8350,0
2027,7076,24339,0
2028,7077,2437,0
2029,7078,13097,0
2030,7079,16503,0
2031,7080,24106,1
2032,7081,17528,1
2033,7082,5214,0
2034,7083,55393,0
2035,7086,14268,0
2036,7087,69954,0
2037,7088,3305,0
2038,7090,30591,1
2039,7092,6907,0
2040,7093,65078,0
2041,7094,19279,1
2042,7095,19511,1
2043,7102,12986,1
2044,7103,32610,0
2045,7104,51398,0
2046,7105,53323,0
2047,7106,33140,0
2048,7107,37797,0
2049,7108,21993,0
2050,7109,36344,0
2051,7110,28722,0
2052,7111,54715,0
2053,7112,26016,0
2054,7114,13698,0
2055,7201,27005,0
2056,7202,41820,0
2057,7203,21746,0
2058,7204,13709,0
2059,7205,22069,0
2060,7206,28010,0
2061,7208,32499,0
2062,7302,42861,0
2063,7304,43290,0
2064,7305,66229,0
2065,7306,55298,0
2066,7307,44317,0
2067,7310,13378,1
2068,7311,420,0
2069,7401,6820,0
2070,7403,8053,0
2071,7405,17779,0
2072,7407,20293,0
2073,7410,33447,0
2074,7416,5521,0
2075,7417,10953,0
2076,7418,2267,0
2077,7419,8654,0
2078,7420,5248,0
2079,7421,7351,0
2080,7422,6466,0
2081,7423,4162,0
2082,7424,27066,0
2083,7430,26581,0
2084,7432,7336,0
2085,7435,2790,0
2086,7436,13145,0
2087,7438,11537,0
2088,7439,2500,0
2089,7440,4270,0
2090,7442,11205,0
2091,7444,11229,0
2092,7446,15076,1
2093,7450,25568,0
2094,7452,11962,0
2095,7456,12328,0
2096,7457,4238,0
2097,7458,11632,0
2098,7460,3400,0
2099,7461,18643,0
2100,7462,6559,0
2101,7463,9985,0
2102,7465,6743,0
2103,7470,55154,1
2104,7480,16632,0
2105,7481,17231,0
2106,7495,0,0
2107,7501,32749,0
2108,7502,16719,0
2109,7503,18559,0
2110,7504,11122,0
2111,7505,2673,0
2112,7506,19065,0
2113,7508,22959,0
2114,7512,10829,0
2115,7513,12794,0
2116,7514,20358,0
2117,7522,19890,0
2118,7524,13026,0
2119,7601,44673,1
2120,7603,8437,0
2121,7604,12205,0
2122,7605,9191,0
2123,7606,2661,0
2124,7607,9789,0
2125,7608,108,1
2126,7620,1489,0
2127,7621,27694,0
2128,7624,8702,1
2129,7626,8811,0
2130,7627,5031,0
2131,7628,17882,0
2132,7630,7668,0
2133,7631,28412,1
2134,7632,5532,0
2135,7640,4819,0
2136,7641,3473,0
2137,7642,10520,0
2138,7643,10942,0
2139,7644,24805,1
2140,7645,8440,1
2141,7646,16760,0
2142,7647,5471,0
2143,7648,5864,0
2144,7649,8222,0
2145,7650,20697,0
2146,7652,26919,1
2147,7656,8905,0
2148,7657,11369,0
2149,7660,13070,0
2150,7661,11648,0
2151,7662,5677,0
2152,7663,14076,0
2153,7666,40977,0
2154,7670,14882,0
2155,7675,27300,0
2156,7676,9354,0
2157,7677,5868,0
2158,7701,23874,1
2159,7702,4051,0
2160,7703,54,0
2161,7704,6015,0
2162,7711,1617,0
2163,7712,38580,0
2164,7716,8733,0
2165,7717,1814,0
2166,7718,7552,0
2167,7719,21155,0
2168,7720,4262,0
2169,7721,3039,0
2170,7722,10147,0
2171,7723,749,0
2172,7724,21245,1
2173,7726,44337,0
2174,7727,7758,0
2175,7728,55497,1
2176,7730,17389,0
2177,7731,38492,1
2178,7732,4900,0
2179,7733,16729,1
2180,7734,12738,0
2181,7735,18939,0
2182,7737,3909,0
2183,7738,6193,0
2184,7739,5917,0
2185,7740,31038,0
2186,7746,18576,0
2187,7747,31092,0
2188,7748,27139,0
2189,7750,3237,0
2190,7751,19837,0
2191,7753,38073,0
2192,7755,5977,0
2193,7756,2943,0
2194,7757,5738,0
2195,7758,4275,0
2196,7760,8803,0
2197,7762,8250,0
2198,7764,7944,0
2199,7801,25484,0
2200,7803,3609,0
2201,7820,46,0
2202,7821,9465,0
2203,7822,633,0
2204,7823,7747,0
2205,7825,9165,0
2206,7826,5915,0
2207,7827,4118,0
2208,7828,15197,0
2209,7830,6745,0
2210,7832,4037,0
2211,7833,103,0
2212,7834,18180,0
2213,7836,11972,0
2214,7838,3403,0
2215,7840,30028,0
2216,7842,97,0
2217,7843,11797,0
2218,7846,46,0
2219,7847,1593,0
2220,7848,4910,0
2221,7849,9142,0
2222,7850,6032,0
2223,7851,36,0
2224,7852,3881,0
2225,7853,13232,0
2226,7856,4524,0
2227,7857,3270,0
2228,7860,25654,0
2229,7863,4213,0
2230,7865,1959,0
2231,7866,22525,1
2232,7869,25769,0
2233,7870,30,0
2234,7871,20459,0
2235,7874,8205,0
2236,7876,10518,0
2237,7878,786,0
2238,7880,240,0
2239,7881,6,0
2240,7882,14910,0
2241,7885,10544,0
2242,7901,23557,0
2243,7920,26953,1
2244,7921,7754,0
2245,7922,12574,0
2246,7924,7753,1
2247,7926,7,0
2248,7927,4024,0
2249,7928,19360,0
2250,7930,8435,0
2251,7931,3193,0
2252,7932,10197,0
2253,7933,3326,0
2254,7934,1717,0
2255,7935,230,0
2256,7936,11241,1
2257,7939,219,0
2258,7940,17242,1
2259,7945,9059,0
2260,7946,3251,0
2261,7950,19117,1
2262,7960,45023,0
2263,7961,0,0
2264,7970,168,0
2265,7974,12316,1
2266,7976,608,0
2267,7977,567,0
2268,7979,541,0
2269,7980,2186,0
2270,7981,9060,0
2271,8001,869,0
2272,8002,22946,1
2273,8003,29892,0
2274,8004,12495,0
2275,8005,23606,0
2276,8006,365,0
2277,8007,5144,0
2278,8008,6923,0
2279,8009,12824,0
2280,8010,11354,0
2281,8011,23,0
2282,8012,40040,0
2283,8014,659,0
2284,8015,19837,0
2285,8016,33531,0
2286,8019,1007,0
2287,8020,2663,0
2288,8021,44394,0
2289,8022,9210,0
2290,8023,371,0
2291,8026,2177,0
2292,8027,4861,0
2293,8028,20656,0
2294,8029,4212,0
2295,8030,13339,0
2296,8031,11482,0
2297,8033,16036,0
2298,8034,18508,0
2299,8035,7678,0
2300,8036,5971,0
2301,8037,24033,0
2302,8038,67,0
2303,8039,115,0
2304,8041,1001,0
2305,8042,219,0
2306,8043,29392,1
2307,8045,2846,0
2308,8046,31549,0
2309,8048,12309,0
2310,8049,5678,0
2311,8050,24841,0
2312,8051,10357,0
2313,8052,18940,0
2314,8053,45489,1
2315,8054,41795,1
2316,8055,27454,0
2317,8056,4831,0
2318,8057,20893,1
2319,8059,5676,0
2320,8060,24349,0
2321,8061,2957,0
2322,8062,16272,0
2323,8063,3068,0
2324,8064,156,0
2325,8065,7296,0
2326,8066,8700,0
2327,8067,1610,0
2328,8068,7166,0
2329,8069,12608,0
2330,8070,12458,0
2331,8071,9415,0
2332,8072,327,0
2333,8073,248,0
2334,8074,17,0
2335,8075,28894,0
2336,8077,19258,1
2337,8078,8360,0
2338,8079,10353,0
2339,8080,37112,0
2340,8081,49421,1
2341,8083,9684,0
2342,8084,7003,0
2343,8085,20424,0
2344,8086,7947,0
2345,8087,24764,0
2346,8088,24153,0
2347,8089,4448,0
2348,8090,8200,0
2349,8091,5453,0
2350,8092,3557,0
2351,8093,9322,0
2352,8094,40233,0
2353,8095,116,0
2354,8096,35641,1
2355,8097,3204,0
2356,8098,9341,0
2357,8102,7623,0
2358,8103,14432,0
2359,8104,23269,0
2360,8105,28469,0
2361,8106,9710,0
2362,8107,13055,0
2363,8108,18378,0
2364,8109,22916,0
2365,8110,18397,0
2366,8201,10091,0
2367,8202,1525,0
2368,8203,9164,0
2369,8204,18824,0
2370,8205,28275,0
2371,8210,16648,0
2372,8212,204,0
2373,8215,13674,0
2374,8217,24,0
2375,8221,6959,0
2376,8223,4057,0
2377,8224,546,0
2378,8225,8480,0
2379,8226,11328,0
2380,8230,5458,0
2381,8232,19507,0
2382,8234,42628,0
2383,8240,2282,0
2384,8241,1043,0
2385,8242,3004,0
2386,8243,1971,0
2387,8244,10811,0
2388,8246,83,0
2389,8247,1037,0
2390,8248,257,0
2391,8251,9423,0
2392,8260,12888,0
2393,8270,8541,0
2394,8302,45661,0
2395,8310,1351,0
2396,8311,2226,0
2397,8312,8095,0
2398,8314,2817,0
2399,8316,257,0
2400,8317,1509,0
2401,8318,12330,0
2402,8319,1179,0
2403,8320,1164,0
2404,8321,200,0
2405,8322,10938,0
2406,8323,893,0
2407,8324,188,0
2408,8326,1531,0
2409,8327,2954,0
2410,8328,1201,0
2411,8329,108,0
2412,8330,28066,1
2413,8332,36305,0
2414,8340,1268,0
2415,8341,2220,0
2416,8343,5077,0
2417,8344,5074,0
2418,8345,742,0
2419,8346,640,0
2420,8348,131,0
2421,8349,2202,0
2422,8350,1327,0
2423,8352,712,0
2424,8353,450,0
2425,8360,42689,0
2426,8361,18590,0
2427,8401,39075,0
2428,8402,6200,0
2429,8403,1088,0
2430,8406,10429,0
2431,8501,6165,0
2432,8502,11688,0
2433,8505,17911,0
2434,8510,5981,0
2435,8511,810,0
2436,8512,10813,0
2437,8514,5392,0
2438,8515,6468,0
2439,8518,5509,0
2440,8520,27662,0
2441,8525,4905,0
2442,8527,56139,0
2443,8528,128,0
2444,8530,7662,0
2445,8533,6371,0
2446,8534,12949,0
2447,8535,4590,0
2448,8536,20239,0
2449,8540,49153,1
2450,8542,5507,0
2451,8550,19486,0
2452,8551,5318,0
2453,8553,622,0
2454,8554,3756,0
2455,8555,805,0
2456,8558,7584,0
2457,8559,5304,0
2458,8560,3840,0
2459,8561,220,0
2460,8562,4424,0
2461,8608,946,0
2462,8609,13370,0
2463,8610,30469,0
2464,8611,26625,0
2465,8618,40655,0
2466,8619,21593,0
2467,8620,12481,0
2468,8628,9205,0
2469,8629,14051,0
2470,8638,22484,0
2471,8640,8032,0
2472,8641,4851,0
2473,8648,32231,0
2474,8690,18967,0
2475,8691,16002,0
2476,8701,99467,0
2477,8720,988,0
2478,8721,21127,0
2479,8722,11193,0
2480,8723,32520,1
2481,8724,41401,0
2482,8730,4738,0
2483,8731,20180,0
2484,8732,1438,0
2485,8733,2725,0
2486,8734,8264,0
2487,8735,3582,0
2488,8736,12848,0
2489,8738,1028,0
2490,8740,1911,0
2491,8741,2651,0
2492,8742,24410,0
2493,8750,3272,1
2494,8751,4230,0
2495,8752,2200,0
2496,8753,62844,1
2497,8755,26082,0
2498,8757,33534,0
2499,8758,7651,0
2500,8759,32970,0
2501,8801,8999,0
2502,8802,4263,0
2503,8804,2423,0
2504,8805,12026,1
2505,8807,39382,1
2506,8808,47,0
2507,8809,5955,0
2508,8810,9182,0
2509,8812,14573,0
2510,8816,47259,1
2511,8817,45039,0
2512,8820,40080,0
2513,8821,342,0
2514,8822,31067,0
2515,8823,9258,0
2516,8824,12562,0
2517,8825,4415,0
2518,8826,5091,0
2519,8827,4296,0
2520,8828,2321,0
2521,8829,3597,0
2522,8830,19169,0
2523,8831,50344,0
2524,8832,2657,0
2525,8833,8322,0
2526,8835,10436,0
2527,8836,3898,0
2528,8837,17199,1
2529,8840,16571,1
2530,8844,39920,1
2531,8846,13875,0
2532,8848,8416,0
2533,8850,8747,0
2534,8852,18095,0
2535,8853,5378,0
2536,8854,57695,0
2537,8857,41227,0
2538,8858,173,0
2539,8859,22183,0
2540,8861,54453,0
2541,8863,13197,0
2542,8865,28883,0
2543,8867,5158,0
2544,8869,7758,0
2545,8872,20482,0
2546,8873,54342,0
2547,8876,22195,0
2548,8879,23214,0
2549,8880,4606,0
2550,8882,16270,0
2551,8884,8443,0
2552,8886,7476,0
2553,8887,1116,0
2554,8889,9359,0
