,0,Zip_Code,Total_Population,Median_Income,num_of_fast_food,num_of_mex_restaurants
624,0.5858952818991999,2667.0,3075.0,57667.0,24.0,32.0
625,0.6184692324254778,2668.0,2807.0,94250.0,58.0,39.0
626,0.617093185479559,2669.0,158.0,89737.0,6.0,23.0
627,0.5874626482617468,2670.0,1158.0,63675.0,13.0,6.0
628,0.5847263710118873,2671.0,889.0,60000.0,9.0,6.0
630,0.5921020806291182,2673.0,8397.0,70736.0,56.0,38.0
631,0.5911988318106474,2675.0,6314.0,68638.0,44.0,31.0
632,0.611313682485451,2702.0,4472.0,94773.0,134.0,42.0
635,0.7048391659265256,2715.0,3703.0,98112.0,22.0,333.0
636,0.5990930894526807,2717.0,4703.0,81123.0,113.0,37.0
637,0.6095248920733067,2718.0,6295.0,93034.0,30.0,10.0
638,0.5762726944706698,2719.0,16027.0,62090.0,68.0,34.0
639,0.5492752270865534,2720.0,31126.0,47992.0,46.0,11.0
640,0.5413221084821533,2721.0,25985.0,33383.0,129.0,43.0
641,0.553236864804808,2723.0,14236.0,37617.0,32.0,7.0
642,0.5518829976030133,2724.0,17391.0,37932.0,26.0,8.0
643,0.591025122186431,2725.0,2453.0,70183.0,59.0,18.0
644,0.5842328107894292,2726.0,15804.0,75154.0,37.0,7.0
645,0.5969178881322241,2738.0,5065.0,76576.0,70.0,31.0
646,0.6064790881028881,2739.0,6245.0,85870.0,84.0,44.0
647,0.5342885633895559,2740.0,43686.0,37784.0,52.0,25.0
648,0.5857400075100753,2743.0,10443.0,69402.0,72.0,30.0
649,0.5542002091257736,2744.0,11184.0,33125.0,23.0,15.0
650,0.5627943340849028,2745.0,24294.0,56277.0,81.0,30.0
651,0.5503155024938232,2746.0,15637.0,32554.0,52.0,25.0
653,0.5859974322577562,2748.0,11316.0,70828.0,84.0,33.0
654,0.6050629601046581,2760.0,27100.0,85864.0,274.0,175.0
655,0.6084651732609507,2762.0,9000.0,93889.0,44.0,17.0
656,0.626191661948445,2763.0,1933.0,106118.0,18.0,9.0
657,0.6017144638568925,2764.0,3872.0,82130.0,11.0,5.0
658,0.6102458561715817,2766.0,19515.0,102869.0,166.0,69.0
660,0.6239587869885773,2769.0,11990.0,96098.0,300.0,172.0
661,0.6197525843649975,2770.0,5199.0,102227.0,90.0,35.0
663,0.604742866388171,2777.0,16204.0,81469.0,258.0,149.0
664,0.6035050458317545,2779.0,6630.0,89597.0,98.0,25.0
665,0.5410201936036421,2780.0,50358.0,53201.0,87.0,33.0
666,0.616991943265892,2790.0,15832.0,80569.0,466.0,275.0
667,0.5992958211672995,2791.0,279.0,74009.0,72.0,36.0
668,0.578651593056286,2802.0,903.0,51582.0,74.0,37.0
669,0.6150123102886398,2804.0,2076.0,92961.0,40.0,23.0
670,0.6260429571856765,2806.0,16218.0,117408.0,72.0,33.0
671,0.6224710667785373,2807.0,830.0,76174.0,546.0,293.0
672,0.5985251000549862,2808.0,2540.0,76848.0,14.0,9.0
673,0.573434090197161,2809.0,22318.0,65890.0,25.0,14.0
674,0.6787312968663467,2812.0,1348.0,123047.0,5.0,136.0
675,0.5917080839138965,2813.0,7762.0,72648.0,45.0,25.0
676,0.6245613315374999,2814.0,7616.0,93468.0,543.0,258.0
678,0.5882248945949204,2816.0,32664.0,67115.0,513.0,281.0
679,0.6484868499699993,2817.0,6084.0,102616.0,514.0,300.0
680,0.6081484087353473,2818.0,18348.0,97800.0,179.0,81.0
681,0.6236825639858521,2822.0,6424.0,80893.0,425.0,255.0
682,0.596919424309654,2825.0,5391.0,79870.0,73.0,22.0
683,0.6753026052385372,2826.0,773.0,70760.0,7.0,317.0
684,0.6064804765082954,2827.0,2047.0,87500.0,33.0,7.0
685,0.5978175202347442,2828.0,7683.0,79103.0,48.0,27.0
686,0.5865556242351616,2830.0,5649.0,67589.0,87.0,31.0
687,0.6246299900266813,2831.0,3260.0,91346.0,265.0,152.0
688,0.6037883310488136,2832.0,4708.0,85324.0,33.0,13.0
689,0.6087080174686063,2833.0,900.0,84770.0,43.0,26.0
690,0.6291015805105409,2835.0,5505.0,105201.0,84.0,60.0
692,0.5953548293791313,2837.0,3521.0,69620.0,57.0,42.0
693,0.5813584943942482,2838.0,3904.0,60278.0,15.0,5.0
694,0.5902325163835356,2839.0,1782.0,49958.0,597.0,283.0
695,0.5754443614803778,2840.0,23267.0,65317.0,33.0,31.0
698,0.5936803398124375,2852.0,22129.0,83320.0,154.0,80.0
699,0.6013384343160493,2857.0,9044.0,82621.0,159.0,73.0
701,0.5909088799864608,2859.0,7426.0,76146.0,50.0,10.0
702,0.5490888204060914,2860.0,46958.0,40455.0,200.0,147.0
703,0.5771588650604516,2861.0,25163.0,55683.0,176.0,132.0
704,0.5478200679680619,2863.0,19395.0,30794.0,57.0,36.0
705,0.594788169414467,2864.0,34452.0,81810.0,286.0,178.0
707,0.6055468593869323,2871.0,17165.0,91892.0,117.0,67.0
710,0.6561615676877542,2874.0,6245.0,133655.0,88.0,61.0
711,0.6528265954845823,2875.0,611.0,100673.0,8.0,124.0
713,0.5899073954010007,2878.0,15870.0,75716.0,116.0,59.0
714,0.5874383337690194,2879.0,20736.0,79537.0,37.0,22.0
715,0.596975176649137,2881.0,7842.0,80208.0,24.0,12.0
716,0.5850452555113753,2882.0,13654.0,65385.0,63.0,51.0
717,0.5716470860411978,2885.0,10492.0,55689.0,59.0,19.0
719,0.5866718247932828,2888.0,19328.0,67579.0,193.0,115.0
720,0.573558016200504,2889.0,27461.0,70955.0,82.0,34.0
721,0.5728272066543136,2891.0,21031.0,62743.0,39.0,25.0
722,0.6133345177620235,2892.0,4977.0,94176.0,50.0,26.0
723,0.5542637951476281,2893.0,29260.0,51740.0,90.0,31.0
724,0.6397092590670269,2894.0,586.0,81417.0,7.0,146.0
725,0.533863236456734,2895.0,41508.0,38340.0,33.0,9.0
726,0.604857794147052,2896.0,12121.0,81987.0,231.0,126.0
727,0.6043439516000714,2898.0,1441.0,82996.0,55.0,22.0
728,0.5643600088513716,2903.0,10890.0,30711.0,103.0,98.0
729,0.5613971547076163,2904.0,30702.0,41054.0,227.0,156.0
730,0.5631199782880836,2905.0,25497.0,41050.0,220.0,144.0
732,0.5553456411486019,2907.0,29006.0,35512.0,236.0,148.0
733,0.5564250621856677,2908.0,37309.0,45042.0,99.0,95.0
734,0.5423352841885904,2909.0,41524.0,33661.0,111.0,93.0
735,0.5733772297027607,2910.0,21607.0,62941.0,62.0,37.0
736,0.5755086299412655,2911.0,15812.0,57019.0,56.0,47.0
738,0.573397845257025,2914.0,21533.0,47985.0,205.0,144.0
739,0.5832882341825059,2915.0,16778.0,59301.0,166.0,114.0
740,0.5901490525694545,2916.0,8991.0,70184.0,56.0,37.0
744,0.6221834260096676,2921.0,12885.0,103838.0,147.0,86.0
745,0.6413466804141118,3031.0,11412.0,125445.0,133.0,71.0
746,0.634365482897565,3032.0,5293.0,114041.0,114.0,60.0
747,0.6431093892921597,3033.0,5190.0,127222.0,53.0,22.0
748,0.6172957378043846,3034.0,3974.0,95430.0,93.0,51.0
749,0.6384636019723632,3036.0,4935.0,122083.0,65.0,27.0
750,0.610774360790863,3037.0,4380.0,92598.0,29.0,14.0
751,0.5724326487406786,3038.0,33617.0,68322.0,171.0,93.0
752,0.5931737579638093,3042.0,6835.0,74268.0,26.0,18.0
753,0.6132077023360432,3043.0,1593.0,93281.0,12.0,6.0
754,0.6089888135188789,3044.0,4498.0,91486.0,11.0,5.0
755,0.5976359100998788,3045.0,13955.0,83556.0,90.0,48.0
756,0.6237468902471471,3046.0,2788.0,102375.0,102.0,50.0
757,0.5931942845291815,3047.0,1748.0,71429.0,9.0,6.0
758,0.5914880667750023,3048.0,3357.0,70529.0,24.0,13.0
759,0.6422473044856305,3049.0,7779.0,126379.0,96.0,46.0
760,0.5964152823951503,3051.0,24856.0,93181.0,182.0,76.0
761,0.6113926168322656,3052.0,8426.0,93351.0,176.0,80.0
762,0.6025646638821966,3053.0,24854.0,97604.0,175.0,82.0
763,0.6010371970233489,3054.0,25566.0,97400.0,178.0,80.0
764,0.5865949163931193,3055.0,15117.0,73557.0,63.0,34.0
765,0.6223599767341756,3057.0,2554.0,104327.0,14.0,5.0
767,0.5898725985365455,3062.0,27343.0,88967.0,68.0,32.0
769,0.5795621001940812,3064.0,14112.0,65988.0,64.0,30.0
770,0.6200968428091616,3070.0,5464.0,104754.0,19.0,6.0
771,0.6021865321744234,3071.0,5236.0,84477.0,18.0,9.0
772,0.6164758177907468,3076.0,13323.0,102577.0,234.0,103.0
773,0.5817825529053479,3077.0,10415.0,67303.0,32.0,11.0
774,0.5831127838625387,3079.0,29039.0,81202.0,158.0,71.0
775,0.6062545933262347,3082.0,1734.0,85139.0,19.0,12.0
776,0.6011288329063932,3084.0,1408.0,79821.0,16.0,9.0
777,0.5941520382320697,3086.0,3760.0,74198.0,21.0,11.0
778,0.6301659848680131,3087.0,14344.0,117468.0,202.0,93.0
779,0.5589156492064977,3101.0,2542.0,29943.0,57.0,36.0
780,0.5558546107906543,3102.0,31841.0,52677.0,108.0,52.0
782,0.5639415758248151,3104.0,32223.0,62251.0,78.0,42.0
783,0.5993364817760779,3106.0,13987.0,85952.0,107.0,53.0
784,0.5982275167580325,3109.0,10852.0,82075.0,80.0,43.0
786,0.6213218759444262,3215.0,191.0,98125.0,41.0,28.0
787,0.6251158264951517,3216.0,2517.0,63984.0,7.0,165.0
788,0.568553257041585,3217.0,2242.0,42300.0,40.0,26.0
789,0.7039661402539071,3218.0,821.0,108958.0,12.0,283.0
790,0.583341853759673,3220.0,7354.0,64926.0,26.0,16.0
791,0.5839951628423574,3221.0,2284.0,62381.0,38.0,16.0
792,0.576939999023545,3222.0,5822.0,55424.0,44.0,26.0
793,0.5859402629113963,3223.0,3365.0,63906.0,27.0,18.0
794,0.6011581861332311,3224.0,2248.0,81818.0,46.0,17.0
795,0.6625393701935088,3225.0,3709.0,70000.0,7.0,288.0
796,0.5892513892142999,3226.0,1000.0,66250.0,15.0,11.0
797,0.5991152248123653,3227.0,1025.0,73750.0,55.0,38.0
798,0.6012719188560338,3229.0,5614.0,84456.0,33.0,14.0
799,0.5863595145802484,3230.0,1369.0,62466.0,39.0,23.0
800,0.6075381050422756,3231.0,266.0,84097.0,77.0,39.0
802,0.5859094668819345,3234.0,4652.0,67008.0,39.0,15.0
803,0.5674934573582434,3235.0,8607.0,48429.0,16.0,11.0
804,0.5965229640898377,3237.0,2082.0,74460.0,90.0,41.0
805,0.5587485886736078,3238.0,127.0,30156.0,20.0,15.0
806,0.5880368954838426,3240.0,1177.0,54000.0,203.0,120.0
807,0.5880605807209602,3241.0,804.0,65375.0,7.0,6.0
808,0.6608401420065011,3242.0,4893.0,69609.0,9.0,288.0
809,0.5949238337705373,3243.0,946.0,73971.0,16.0,6.0
810,0.5874198610223093,3244.0,8039.0,69438.0,74.0,36.0
811,0.5894180972017973,3245.0,2147.0,68409.0,16.0,8.0
812,0.5655084461710784,3246.0,16237.0,52702.0,31.0,17.0
813,0.5924212372578985,3249.0,7111.0,73660.0,63.0,34.0
814,0.5746756448025889,3251.0,1283.0,50238.0,21.0,13.0
815,0.5877090854314908,3253.0,6273.0,68240.0,49.0,27.0
816,0.5969632778984506,3254.0,4101.0,75507.0,52.0,32.0
817,0.6581384771609846,3255.0,1899.0,89279.0,8.0,195.0
818,0.5968804541441656,3256.0,2303.0,75030.0,42.0,24.0
819,0.6313416446263475,3257.0,4711.0,73068.0,7.0,163.0
820,0.5991008805079765,3258.0,2623.0,80147.0,39.0,14.0
821,0.5819596681609536,3259.0,298.0,52250.0,143.0,77.0
822,0.6688892034869109,3260.0,714.0,99375.0,5.0,192.0
823,0.6043000656377154,3261.0,4312.0,86632.0,10.0,6.0
824,0.5789071538881688,3262.0,926.0,54224.0,21.0,15.0
825,0.5703434671000799,3263.0,4058.0,49256.0,17.0,6.0
826,0.5641605302326841,3264.0,7152.0,41688.0,40.0,26.0
827,0.5811739808047944,3266.0,2319.0,56767.0,22.0,20.0
828,0.5947306629216532,3268.0,1130.0,73929.0,18.0,7.0
829,0.5983380613777693,3269.0,2973.0,77000.0,56.0,30.0
830,0.6102692500461095,3273.0,354.0,89423.0,55.0,23.0
831,0.5845484856721852,3275.0,11452.0,71576.0,50.0,19.0
832,0.577925334548488,3276.0,8291.0,59983.0,22.0,14.0
833,0.598221500429307,3278.0,2882.0,76406.0,85.0,42.0
834,0.5832245893220014,3279.0,704.0,50833.0,151.0,92.0
835,0.6490573389280037,3280.0,1265.0,73333.0,6.0,218.0
836,0.6035185984723501,3281.0,8921.0,90024.0,28.0,12.0
837,0.5951583866073239,3282.0,822.0,63295.0,150.0,95.0
838,0.6091360026609276,3284.0,767.0,76364.0,259.0,142.0
839,0.5860258738076423,3285.0,2024.0,63702.0,20.0,13.0
840,0.6287064665442127,3287.0,1389.0,66250.0,5.0,167.0
841,0.6207584780158528,3290.0,4911.0,104063.0,27.0,15.0
843,0.5638686852670782,3293.0,290.0,36894.0,19.0,13.0
845,0.5780409793332536,3303.0,16144.0,65879.0,90.0,43.0
846,0.6260938724539573,3304.0,7718.0,109947.0,79.0,42.0
847,0.5872839950124148,3307.0,5403.0,67072.0,95.0,44.0
849,0.6591672834157218,3440.0,2673.0,62614.0,6.0,302.0
850,0.5621667526882319,3441.0,195.0,36154.0,58.0,24.0
851,0.5837464340279083,3442.0,1411.0,59881.0,93.0,44.0
852,0.6019980737363928,3443.0,730.0,81781.0,9.0,5.0
853,0.5921202721718626,3444.0,1479.0,71250.0,8.0,6.0
854,0.584028796958263,3445.0,733.0,60833.0,14.0,11.0
855,0.578834858205503,3446.0,5892.0,59611.0,15.0,11.0
856,0.5736769953485072,3447.0,2307.0,51767.0,13.0,6.0
857,0.5857851769248711,3448.0,714.0,62813.0,17.0,12.0
858,0.5940903936417326,3449.0,1861.0,73409.0,7.0,7.0
859,0.5900593572061614,3450.0,913.0,67266.0,12.0,12.0
860,0.5778072885655566,3451.0,3978.0,57670.0,13.0,7.0
861,0.5784092841333158,3452.0,5314.0,59698.0,12.0,6.0
862,0.5791065162739183,3455.0,2149.0,56689.0,18.0,12.0
863,0.5969873683216604,3456.0,708.0,60833.0,443.0,219.0
864,0.5902456518400003,3457.0,675.0,67159.0,19.0,15.0
865,0.5953296160896853,3458.0,6790.0,77688.0,81.0,39.0
866,0.5851221652679592,3461.0,6005.0,68250.0,13.0,5.0
867,0.586368347771975,3462.0,1498.0,64167.0,25.0,15.0
868,0.6056717073246933,3464.0,1093.0,85096.0,12.0,10.0
869,0.5820609845526384,3465.0,2182.0,60200.0,22.0,13.0
870,0.5956233299995702,3466.0,1361.0,75296.0,13.0,7.0
871,0.610466905561808,3467.0,1779.0,90438.0,27.0,17.0
872,0.5752663643884044,3470.0,5203.0,54821.0,71.0,32.0
873,0.5604303686799493,3561.0,5916.0,39504.0,27.0,13.0
874,0.555719522598945,3570.0,10273.0,37969.0,9.0,6.0
875,0.5753747499758697,3574.0,2545.0,54500.0,23.0,9.0
877,0.5706581330351608,3576.0,3003.0,49028.0,29.0,13.0
878,0.5684216156796907,3579.0,355.0,44167.0,7.0,5.0
879,0.5930958893058915,3580.0,1398.0,72361.0,21.0,12.0
880,0.5800747967930042,3581.0,3041.0,58063.0,14.0,14.0
881,0.5631642140650386,3582.0,2503.0,39830.0,11.0,7.0
882,0.5871467918108249,3583.0,1001.0,56071.0,5.0,41.0
883,0.5714320520483834,3584.0,3726.0,49390.0,14.0,12.0
884,0.5756090150208851,3585.0,2683.0,53654.0,21.0,13.0
885,0.6107825204957105,3586.0,611.0,73854.0,6.0,70.0
886,0.5729593756757102,3588.0,1578.0,50375.0,6.0,5.0
887,0.5583493502511826,3590.0,870.0,32788.0,33.0,15.0
888,0.5654901467707635,3592.0,1122.0,41522.0,10.0,6.0
889,0.5963069518753886,3593.0,416.0,70938.0,81.0,49.0
890,0.5836386793845868,3595.0,656.0,57212.0,71.0,45.0
891,0.5544016972494764,3597.0,366.0,27868.0,40.0,17.0
892,0.5678637476282847,3598.0,3195.0,45843.0,24.0,12.0
893,0.5682198354963536,3601.0,442.0,44861.0,15.0,5.0
894,0.5870064770678061,3602.0,2749.0,64491.0,52.0,32.0
895,0.5707020214042802,3603.0,5301.0,50699.0,24.0,13.0
896,0.6082569752463994,3604.0,388.0,86406.0,51.0,29.0
897,0.6324425652374367,3605.0,864.0,63958.0,10.0,194.0
898,0.6191379296268896,3607.0,468.0,61429.0,6.0,149.0
899,0.6173208414230221,3608.0,2623.0,69375.0,5.0,119.0
900,0.5960855957861537,3609.0,798.0,73654.0,52.0,29.0
901,0.6052021345972396,3740.0,689.0,67188.0,7.0,75.0
902,0.584037837632967,3741.0,3968.0,64023.0,35.0,21.0
903,0.561038558565417,3743.0,13739.0,47009.0,45.0,22.0
904,0.6145475578803699,3745.0,1496.0,75000.0,10.0,87.0
905,0.6200606445139335,3746.0,281.0,100625.0,39.0,20.0
906,0.600266922167501,3748.0,4718.0,82950.0,41.0,22.0
907,0.6868097931731533,3750.0,770.0,168100.0,21.0,13.0
908,0.5585111115376423,3751.0,504.0,32361.0,41.0,21.0
909,0.6293884485454043,3752.0,732.0,60417.0,5.0,195.0
910,0.620797918948749,3753.0,2952.0,104735.0,24.0,11.0
912,0.612826903248799,3755.0,10891.0,101825.0,26.0,17.0
913,0.584191049600309,3765.0,564.0,62356.0,21.0,12.0
914,0.5822928251545576,3766.0,9275.0,67597.0,21.0,13.0
915,0.6344450629415472,3768.0,1696.0,108558.0,144.0,89.0
916,0.6084341358009833,3770.0,500.0,88438.0,41.0,21.0
917,0.5948410367687259,3771.0,939.0,62500.0,8.0,52.0
918,0.5764369562322883,3773.0,7611.0,59745.0,48.0,22.0
919,0.5856860504308097,3774.0,2061.0,54744.0,114.0,85.0
920,0.6098105075048547,3777.0,1581.0,81250.0,122.0,86.0
921,0.5992191596856423,3779.0,866.0,69479.0,128.0,87.0
923,0.6019304001482189,3781.0,1939.0,82802.0,42.0,21.0
924,0.6287018537905712,3782.0,3038.0,69630.0,5.0,166.0
925,0.5732837551919102,3784.0,4100.0,52747.0,22.0,14.0
926,0.5665622922489746,3785.0,2125.0,43625.0,17.0,11.0
928,0.5949543093008813,3809.0,3470.0,74400.0,108.0,53.0
929,0.603974328796146,3810.0,1882.0,84241.0,64.0,32.0
930,0.6203894046343325,3811.0,6751.0,106938.0,37.0,19.0
931,0.5622296225059376,3812.0,553.0,34561.0,33.0,27.0
932,0.5952687165600086,3813.0,2629.0,60328.0,211.0,141.0
933,0.5875776427852547,3814.0,2344.0,34750.0,7.0,130.0
934,0.5793305735501265,3816.0,1336.0,56029.0,45.0,27.0
936,0.5683033904621598,3818.0,4046.0,45481.0,33.0,24.0
937,0.6221827310332558,3819.0,4479.0,88485.0,483.0,248.0
939,0.6298030526870136,3823.0,1869.0,108542.0,90.0,53.0
940,0.5871623705523576,3824.0,16148.0,74267.0,86.0,55.0
941,0.6050880453124093,3825.0,9006.0,84519.0,181.0,101.0
942,0.5978149930894298,3826.0,2283.0,79722.0,13.0,7.0
943,0.6201763245163066,3827.0,3227.0,99561.0,100.0,57.0
944,0.5778073379772205,3830.0,2205.0,57157.0,5.0,5.0
945,0.5912724890532226,3832.0,345.0,71447.0,22.0,8.0
946,0.5909522608295988,3833.0,21679.0,84883.0,74.0,45.0
947,0.5764361061754152,3835.0,6834.0,60562.0,28.0,10.0
948,0.6115080777100627,3836.0,1314.0,59330.0,8.0,133.0
949,0.5866525993369942,3837.0,1658.0,66297.0,7.0,7.0
950,0.5790822229908311,3838.0,1033.0,55996.0,19.0,16.0
951,0.5767343225535446,3839.0,3863.0,58438.0,21.0,7.0
952,0.6255421557577211,3840.0,4011.0,106763.0,42.0,33.0
953,0.6049001116662127,3841.0,6373.0,91045.0,10.0,6.0
954,0.5939353365611839,3842.0,15243.0,78454.0,76.0,61.0
955,0.6505859974954047,3844.0,2332.0,129141.0,84.0,55.0
956,0.5829185512821733,3845.0,1226.0,60800.0,22.0,16.0
957,0.5861431313480714,3846.0,957.0,62875.0,28.0,23.0
959,0.6101717021392173,3848.0,6123.0,93154.0,89.0,47.0
960,0.5761630799061481,3849.0,1371.0,55714.0,19.0,6.0
961,0.5969680687180549,3850.0,335.0,74297.0,50.0,31.0
962,0.5847753224259898,3851.0,3942.0,66950.0,17.0,8.0
963,0.6163200871469975,3852.0,660.0,67734.0,530.0,307.0
964,0.5765529388545912,3853.0,514.0,53438.0,18.0,13.0
965,0.633270236558818,3854.0,917.0,113281.0,15.0,19.0
966,0.5978604383589737,3855.0,2663.0,77596.0,111.0,52.0
967,0.639445060901245,3856.0,1559.0,122750.0,8.0,7.0
968,0.5894495396185062,3857.0,9003.0,69107.0,70.0,55.0
969,0.6191463720726271,3858.0,4824.0,105288.0,16.0,7.0
970,0.5792750338413589,3860.0,4299.0,59442.0,22.0,16.0
971,0.6255582367527472,3861.0,4375.0,108462.0,47.0,30.0
972,0.6252387577713716,3862.0,4428.0,103520.0,85.0,61.0
973,0.6127079739038198,3864.0,1651.0,53295.0,9.0,162.0
974,0.5983294981753867,3865.0,7642.0,84125.0,25.0,15.0
975,0.5604397555431129,3867.0,21214.0,53022.0,34.0,19.0
976,0.5792621895470682,3868.0,5135.0,61094.0,48.0,22.0
977,0.5941415105498504,3869.0,2471.0,74697.0,19.0,14.0
978,0.6250408523012211,3870.0,5340.0,105645.0,70.0,50.0
980,0.5810044909523769,3872.0,3391.0,62545.0,50.0,19.0
981,0.6306485011820917,3873.0,6179.0,102358.0,476.0,233.0
982,0.5796780057856007,3874.0,8893.0,62005.0,60.0,37.0
983,0.5987477002907259,3875.0,1183.0,80234.0,16.0,7.0
984,0.5753031069524428,3878.0,11855.0,62723.0,25.0,13.0
985,0.6201406224942551,3882.0,1435.0,50000.0,6.0,202.0
987,0.6283165864088509,3884.0,3892.0,102688.0,200.0,116.0
988,0.624544047004088,3885.0,7227.0,106250.0,89.0,59.0
989,0.5751345527328182,3886.0,2045.0,54560.0,9.0,5.0
990,0.5918128747840459,3887.0,1974.0,73011.0,7.0,5.0
991,0.5834928993047809,3890.0,274.0,58708.0,48.0,33.0
992,0.5699364329973434,3894.0,6203.0,50907.0,53.0,26.0
993,0.5874873896365463,3901.0,7538.0,72731.0,50.0,22.0
994,0.5999593926933207,3902.0,2428.0,76176.0,51.0,44.0
995,0.6045790479537775,3903.0,6380.0,82587.0,74.0,60.0
996,0.5892759879399849,3904.0,7939.0,72228.0,40.0,29.0
997,0.6041534867586948,3905.0,1710.0,79911.0,60.0,48.0
998,0.5919991447916312,3906.0,4704.0,75000.0,50.0,23.0
999,0.5885634270640449,3907.0,1217.0,67833.0,8.0,9.0
1000,0.6047692168156451,3908.0,7363.0,88438.0,51.0,34.0
1001,0.6048887529684975,3909.0,9838.0,87329.0,63.0,51.0
1002,0.5746409929500954,3910.0,498.0,57281.0,56.0,5.0
1004,0.5804162067987992,4001.0,2550.0,62659.0,75.0,24.0
1005,0.5823585553811703,4002.0,7456.0,65347.0,169.0,72.0
1006,0.614475786113674,4003.0,359.0,84250.0,138.0,98.0
1007,0.566744243821773,4005.0,23211.0,51118.0,188.0,117.0
1009,0.5889363013212966,4008.0,2862.0,70355.0,28.0,15.0
1010,0.5680242455220211,4009.0,5282.0,48524.0,36.0,19.0
1011,0.6171261570585507,4010.0,1428.0,52986.0,7.0,181.0
1012,0.5758545891831301,4011.0,20523.0,58125.0,149.0,107.0
1013,0.5708811816528812,4015.0,3767.0,51842.0,11.0,5.0
1014,0.5929148082085262,4017.0,454.0,61250.0,171.0,109.0
1016,0.5803001901190412,4020.0,1289.0,38875.0,358.0,210.0
1017,0.6287193854160402,4021.0,6345.0,106375.0,68.0,66.0
1018,0.6207928269522591,4022.0,1089.0,60179.0,5.0,167.0
1019,0.6044602027384373,4024.0,624.0,67574.0,318.0,186.0
1020,0.5837023924269421,4027.0,6168.0,65750.0,99.0,47.0
1021,0.5917670964613363,4029.0,1552.0,55583.0,304.0,177.0
1022,0.6507288749602697,4030.0,2897.0,66469.0,13.0,267.0
1023,0.6044997350600213,4032.0,8296.0,79500.0,160.0,110.0
1024,0.5796000951758042,4037.0,3806.0,42500.0,222.0,153.0
1025,0.5916396812810719,4038.0,17147.0,76267.0,161.0,99.0
1026,0.5849567499766928,4039.0,7537.0,70529.0,10.0,7.0
1027,0.5660201376393477,4040.0,3118.0,44613.0,38.0,19.0
1028,0.5795548622721055,4041.0,1719.0,41857.0,304.0,178.0
1029,0.5730033174156969,4042.0,4473.0,55433.0,24.0,8.0
1030,0.5840758040496128,4043.0,11223.0,73105.0,66.0,26.0
1031,0.5960200421956153,4046.0,7734.0,68587.0,189.0,125.0
1032,0.5916039993254208,4047.0,1858.0,51023.0,372.0,219.0
1033,0.5912378897413523,4048.0,2981.0,51790.0,385.0,223.0
1034,0.6014773663620414,4049.0,3712.0,63773.0,350.0,210.0
1035,0.5903830996497604,4050.0,257.0,64167.0,28.0,36.0
1036,0.5786937629015088,4051.0,1069.0,55781.0,33.0,23.0
1037,0.5798884609461057,4055.0,3943.0,62083.0,8.0,5.0
1038,0.5743373607651544,4056.0,342.0,52813.0,57.0,22.0
1040,0.6148770213495282,4061.0,2952.0,72930.0,416.0,251.0
1041,0.5890719282274984,4062.0,17976.0,72893.0,150.0,100.0
1042,0.5647019398428536,4063.0,491.0,41786.0,17.0,8.0
1043,0.5666816270811318,4064.0,8254.0,50843.0,36.0,15.0
1044,0.6072016691252018,4066.0,634.0,76912.0,138.0,98.0
1045,0.6105589943851605,4068.0,1612.0,43824.0,6.0,190.0
1046,0.6010075660149136,4069.0,1689.0,83700.0,15.0,7.0
1047,0.5993860435318011,4071.0,5106.0,72717.0,136.0,96.0
1048,0.574136986308263,4072.0,19127.0,63750.0,110.0,61.0
1049,0.5538637992396912,4073.0,16478.0,43974.0,31.0,10.0
