Brand,Address,Locality,Region,Postal Code,Date,Time
Chipotle,2082 Ford Pkwy,Saint Paul,MN,55116,2019-05-09,12:10:27
Chipotle,29 5th St W,Saint Paul,MN,55102,2019-05-09,12:10:28
Chipotle,867 Grand Ave,Saint Paul,MN,55105,2019-05-09,12:10:28
Chipotle,8094 Old Carriage Ct,Shakopee,MN,55379,2019-05-09,12:18:04
Chipotle,1021 Red Fox Rd,Shoreview,MN,55126,2019-05-09,12:18:05
Chipotle,5580 Excelsior Blvd.,St Louis Park,MN,55416,2019-05-09,12:18:05
Chipotle,925 County Road E E,Vadnais Heights,MN,55127,2019-05-09,12:18:05
Chipotle,1313 Wayzata Blvd East,Wayzata,MN,55391,2019-05-09,12:18:06
Chipotle,1857 Robert St S,West St Paul,MN,55118,2019-05-09,12:18:06
Chipotle,7455 Currell Blvd,Woodbury,MN,55125,2019-05-09,12:10:28
Chipotle,9965 Hudson Pl,Woodbury,MN,55125,2019-05-09,12:10:28
Chipotle,1424 E North Ave,Belton,MO,64012,2019-05-09,12:18:06
Chipotle,1115 NE Coronado Dr,Blue Springs,MO,64014,2019-05-09,12:18:07
Chipotle,3533 McKelvey Rd,Bridgeton,MO,63044,2019-05-09,12:18:07
Chipotle,1676 Clarkson Rd,Chesterfield,MO,63017,2019-05-09,12:18:08
Chipotle,1 N Central Ave,Clayton,MO,63105,2019-05-09,12:18:08
Chipotle,2540 Broadway Bluffs Dr,Columbia,MO,65201,2019-05-09,12:10:29
Chipotle,306 S 9th St,Columbia,MO,65201,2019-05-09,12:10:29
Chipotle,11485 Olive Blvd,Creve Coeur,MO,63141,2019-05-09,12:18:08
Chipotle,80 W County Ctr,Des Peres,MO,63131,2019-05-09,12:18:09
Chipotle,15836 Manchester Rd,Ellisville,MO,63011,2019-05-09,12:18:09
Chipotle,2391 N Highway 67,Florissant,MO,63033,2019-05-09,12:18:09
Chipotle,12348 S US Highway 71,Grandview,MO,64030,2019-05-09,12:18:10
Chipotle,18880 E Valley View Pkwy,Independence,MO,64055,2019-05-09,12:18:10
Chipotle,1400 Missouri Blvd,Jefferson City,MO,65109,2019-05-09,12:18:10
Chipotle,631 S Range Line Rd,Joplin,MO,64801,2019-05-09,12:18:11
Chipotle,10221 State Line Rd,Kansas City,MO,64114,2019-05-09,12:10:29
Chipotle,13127 State Line Rd,Kansas City,MO,64145,2019-05-09,12:10:30
Chipotle,1370 Walnut St,Kansas City,MO,64106,2019-05-09,12:10:30
Chipotle,1713 W 39th St,Kansas City,MO,64111,2019-05-09,12:10:30
Chipotle,203 NE Englewood Rd,Kansas City,MO,64118,2019-05-09,12:10:31
Chipotle,4151 Sterling Ave,Kansas City,MO,64133,2019-05-09,12:10:31
Chipotle,4323 N Chouteau Trfy,Kansas City,MO,64117,2019-05-09,12:10:31
Chipotle,4851 Main St,Kansas City,MO,64112,2019-05-09,12:10:31
Chipotle,501 W 75th St,Kansas City,MO,64114,2019-05-09,12:10:32
Chipotle,6314 N Chatham Ave,Kansas City,MO,64151,2019-05-09,12:10:32
Chipotle,8600 N Boardwalk Ave,Kansas City,MO,64154,2019-05-09,12:10:32
Chipotle,8700 NE Flintlock Rd,Kansas City,MO,64157,2019-05-09,12:10:33
Chipotle,1255 S Kirkwood Rd,Kirkwood,MO,63122,2019-05-09,12:18:11
Chipotle,1716 NW Chipman Rd,Lees Summit,MO,64081,2019-05-09,12:10:33
Chipotle,900 NE Columbus St,Lees Summit,MO,64086,2019-05-09,12:10:33
Chipotle,112 Laura K Dr,O Fallon,MO,63366,2019-05-09,12:18:12
Chipotle,9205 E State Route 350,Raytown,MO,64133,2019-05-09,12:18:12
Chipotle,5107 N Belt Hwy,Saint Joseph,MO,64506,2019-05-09,12:18:12
Chipotle,1500 S Hanley Rd,Saint Louis,MO,63144,2019-05-09,12:10:33
Chipotle,212 S Grand Blvd,Saint Louis,MO,63103,2019-05-09,12:10:34
Chipotle,1211 E Saint Louis St,Springfield,MO,65802,2019-05-09,12:10:34
Chipotle,3356 S Campbell Ave,Springfield,MO,65807,2019-05-09,12:10:34
Chipotle,728 N Maguire St,Warrensburg,MO,64093,2019-05-09,12:18:13
Chipotle,1601 Grand Ave,Billings,MT,59102,2019-05-09,12:18:13
Chipotle,1919 W Main St,Bozeman,MT,59718,2019-05-09,12:18:14
Chipotle,2995 N Reserve St,Missoula,MT,59808,2019-05-09,12:18:14
Chipotle,1081 Pine Plaza Dr,Apex,NC,27523,2019-05-09,12:19:25
Chipotle,1828 Hendersonville Rd,Asheville,NC,28803,2019-05-09,12:11:22
Chipotle,946 Patton Ave,Asheville,NC,28806,2019-05-09,12:11:22
Chipotle,1787 Blowing Rock Rd,Boone,NC,28607,2019-05-09,12:19:26
Chipotle,100 Wrenn Dr,Cary,NC,27511,2019-05-09,12:11:23
Chipotle,204 Crossroads Blvd,Cary,NC,27518,2019-05-09,12:11:23
Chipotle,1490 Fordham Blvd,Chapel Hill,NC,27514,2019-05-09,12:11:23
Chipotle,301 W Franklin St,Chapel Hill,NC,27516,2019-05-09,12:11:24
Chipotle,11619 Waverly Center Dr,Charlotte,NC,28277,2019-05-09,12:11:24
Chipotle,2109 South Blvd,Charlotte,NC,28203,2019-05-09,12:11:24
Chipotle,2312 Whitehall Park Drive,Charlotte,NC,28273,2019-05-09,12:11:25
Chipotle,239 S Kings Dr,Charlotte,NC,28204,2019-05-09,12:11:25
Chipotle,2921 Providence Rd,Charlotte,NC,28211,2019-05-09,12:11:25
Chipotle,3320 Potomac River Pkwy,Charlotte,NC,28217,2019-05-09,12:11:26
Chipotle,4400 Sharon Rd,Charlotte,NC,28211,2019-05-09,12:11:26
Chipotle,6925 University City Blvd,Charlotte,NC,28262,2019-05-09,12:11:26
Chipotle,7724 Pineville Matthews Rd,Charlotte,NC,28226,2019-05-09,12:11:26
Chipotle,7800 Rea Rd,Charlotte,NC,28277,2019-05-09,12:11:27
Chipotle,9335 N Tryon St,Charlotte,NC,28262,2019-05-09,12:11:27
Chipotle,9821 Northlake Centre Pkwy,Charlotte,NC,28216,2019-05-09,12:11:27
Chipotle,1463 Concord Pkwy N,Concord,NC,28025,2019-05-09,12:11:28
Chipotle,8509 Concord Mills Blvd,Concord,NC,28027,2019-05-09,12:11:28
Chipotle,2608 Erwin Rd,Durham,NC,27705,2019-05-09,12:11:28
Chipotle,3219 Watkins Rd,Durham,NC,27707,2019-05-09,12:11:29
Chipotle,3800 N Roxboro St,Durham,NC,27704,2019-05-09,12:11:29
Chipotle,5431 Page Road,Durham,NC,27703,2019-05-09,12:11:29
Chipotle,6910 Fayetteville Rd,Durham,NC,27713,2019-05-09,12:11:29
Chipotle,1918 Skibo Rd,Fayetteville,NC,28314,2019-05-09,12:11:30
Chipotle,4715 Ramsey St,Fayetteville,NC,28311,2019-05-09,12:11:30
Chipotle,1385 N Main St,Fuquay Varina,NC,27526,2019-05-09,12:19:27
Chipotle,68 Eagle Wing Way,Garner,NC,27529,2019-05-09,12:19:27
Chipotle,2501 E Franklin Blvd,Gastonia,NC,28056,2019-05-09,12:19:28
Chipotle,501 N Berkeley Blvd,Goldsboro,NC,27534,2019-05-09,12:19:28
Chipotle,1420 Westover Ter,Greensboro,NC,27408,2019-05-09,12:11:30
Chipotle,435 Tate St,Greensboro,NC,27403,2019-05-09,12:11:30
Chipotle,5402 Sapp Rd,Greensboro,NC,27409,2019-05-09,12:11:30
Chipotle,610 Greenville Blvd SE,Greenville,NC,27858,2019-05-09,12:19:28
Chipotle,1770 US Highway 70 SE,Hickory,NC,28602,2019-05-09,12:19:29
Chipotle,2313 N Main St,High Point,NC,27262,2019-05-09,12:11:31
Chipotle,4008 Brian Jordan Pl,High Point,NC,27265,2019-05-09,12:11:31
Chipotle,8830 Lindholm Dr,Huntersville,NC,28078,2019-05-09,12:19:29
Chipotle,1345 Western Blvd,Jacksonville,NC,28546,2019-05-09,12:19:30
Chipotle,1020 S Main St,Kernersville,NC,27284,2019-05-09,12:19:30
Chipotle,1909 Matthews Township Pkwy,Matthews,NC,28105,2019-05-09,12:19:30
Chipotle,2335 W Roosevelt Blvd,Monroe,NC,28110,2019-05-09,12:19:31
Chipotle,643 River Hwy,Mooresville,NC,28117,2019-05-09,12:19:31
Chipotle,1516 Village Market Pl,Morrisville,NC,27560,2019-05-09,12:19:31
Chipotle,2999 Dr Martin Luther King Jr Blvd,New Bern,NC,28562,2019-05-09,12:19:31
Chipotle,11025 Carolina Pl Pkwy,Pineville,NC,28134,2019-05-09,12:19:32
Chipotle,2316 Hillsborough St,Raleigh,NC,27607,2019-05-09,12:11:31
Chipotle,4421 Six Forks Rd,Raleigh,NC,27609,2019-05-09,12:11:32
Chipotle,6081 Capital Blvd,Raleigh,NC,27616,2019-05-09,12:11:32
Chipotle,6102 Falls Of Neuse Rd,Raleigh,NC,27609,2019-05-09,12:11:32
Chipotle,6602 Glenwood Ave,Raleigh,NC,27612,2019-05-09,12:11:33
Chipotle,9504 Strickland Rd,Raleigh,NC,27615,2019-05-09,12:11:33
Chipotle,1527 E Innes Street,Salisbury,NC,28144,2019-05-09,12:19:32
Chipotle,120 S Equity Dr,Smithfield,NC,27577,2019-05-09,12:19:33
Chipotle,11700 Retail Dr,Wake Forest,NC,27587,2019-05-09,12:19:33
Chipotle,1525 Fordham Rd,Wilmington,NC,28403,2019-05-09,12:11:34
Chipotle,941 International Dr,Wilmington,NC,28405,2019-05-09,12:11:34
Chipotle,128 Hanes Mall Cir,Winston Salem,NC,27103,2019-05-09,12:19:33
Chipotle,4100 Humber Rd,Winterville,NC,28590,2019-05-09,12:19:34
Chipotle,10403 S 15th St,Bellevue,NE,68123,2019-05-09,12:18:14
Chipotle,1317 Q St,Lincoln,NE,68508,2019-05-09,12:10:35
Chipotle,2801 Pine Lake Rd,Lincoln,NE,68516,2019-05-09,12:10:35
Chipotle,6005 O St,Lincoln,NE,68510,2019-05-09,12:10:35
Chipotle,13203 W Center Rd,Omaha,NE,68144,2019-05-09,12:10:36
Chipotle,201 S 72nd St,Omaha,NE,68114,2019-05-09,12:10:36
Chipotle,2717 S 177th St,Omaha,NE,68130,2019-05-09,12:10:37
Chipotle,3605 N 147th St,Omaha,NE,68116,2019-05-09,12:10:37
Chipotle,9820 S 71st Plz,Papillion,NE,68133,2019-05-09,12:18:15
Chipotle,99 S River Rd,Bedford,NH,03110,2019-05-09,12:18:16
Chipotle,265 Loudon Rd,Concord,NH,03301,2019-05-09,12:18:17
Chipotle,826 Central Ave,Dover,NH,03820,2019-05-09,12:18:38
Chipotle,333 Winchester St,Keene,NH,03431,2019-05-09,12:18:38
Chipotle,926 S Willow St,Manchester,NH,03103,2019-05-09,12:18:39
Chipotle,225 Daniel Webster Hwy,Nashua,NH,03060,2019-05-09,12:10:46
Chipotle,356 Amherst St,Nashua,NH,03063,2019-05-09,12:10:46
Chipotle,45 Gosling Rd,Newington,NH,03801,2019-05-09,12:18:39
Chipotle,25 Mountainview Blvd,Basking Ridge,NJ,07920,2019-05-09,12:18:40
Chipotle,78 Morristown Ave,Bernardsville,NJ,07924,2019-05-09,12:18:41
Chipotle,240 Bloomfield Ave,Bloomfield,NJ,07003,2019-05-09,12:18:41
Chipotle,318 Chimney Rock Road,Bound Brook,NJ,08805,2019-05-09,12:18:41
Chipotle,74 Brick Plz,Brick,NJ,08723,2019-05-09,12:18:42
Chipotle,640 Commons Way,Bridgewater,NJ,08807,2019-05-09,12:18:42
Chipotle,818 Haddonfield Rd,Cherry Hill,NJ,08002,2019-05-09,12:18:42
Chipotle,115 Route 130 S,Cinnaminson,NJ,08077,2019-05-09,12:18:42
Chipotle,1255 Raritan Rd,Clark,NJ,07066,2019-05-09,12:18:43
Chipotle,380 State Rt 3,Clifton,NJ,07014,2019-05-09,12:18:43
Chipotle,83 Vervalen St,Closter,NJ,07624,2019-05-09,12:18:43
Chipotle,2000 Clements Bridge Road,Deptford,NJ,08096,2019-05-09,12:18:44
Chipotle,609 State Route 18,East Brunswick,NJ,08816,2019-05-09,12:18:44
Chipotle,368 State Route 10,East Hanover,NJ,07936,2019-05-09,12:18:44
Chipotle,40 State Rt 17,East Rutherford,NJ,07073,2019-05-09,12:18:45
Chipotle,186 Hwy 35,Eatontown,NJ,07724,2019-05-09,12:18:45
Chipotle,14 The Promenade,Edgewater,NJ,07020,2019-05-09,12:18:46
Chipotle,55 Parsonage Rd,Edison,NJ,08837,2019-05-09,12:18:46
Chipotle,10 Nathaniel Pl,Englewood,NJ,07631,2019-05-09,12:18:46
Chipotle,134 Linwood Plz,Fort Lee,NJ,07024,2019-05-09,12:18:46
Chipotle,323 W Main St,Freehold,NJ,07728,2019-05-09,12:18:47
Chipotle,450 Hackensack Ave,Hackensack,NJ,07601,2019-05-09,12:18:47
Chipotle,649 US Highway 206,Hillsborough,NJ,08844,2019-05-09,12:18:47
Chipotle,229 Washington Street,Hoboken,NJ,07030,2019-05-09,12:18:48
Chipotle,2131 State Route 35,Holmdel,NJ,07733,2019-05-09,12:18:48
Chipotle,4733 US Highway 9,Howell,NJ,07731,2019-05-09,12:18:48
Chipotle,525 Washington Blvd,Jersey City,NJ,07310,2019-05-09,12:18:49
Chipotle,190 Passaic Ave,Kearny,NJ,07032,2019-05-09,12:18:49
Chipotle,170 Essex Street,Lodi,NJ,07644,2019-05-09,12:18:49
Chipotle,6 Main St,Madison,NJ,07940,2019-05-09,12:18:50
Chipotle,500 Route 73 S,Marlton,NJ,08053,2019-05-09,12:10:46
Chipotle,882 Route 73 N,Marlton,NJ,08053,2019-05-09,12:10:47
Chipotle,2220 Wrangleboro Rd,Mays Landing,NJ,08330,2019-05-09,12:18:50
Chipotle,349 Lake Ave,Metuchen,NJ,08840,2019-05-09,12:18:51
Chipotle,18 Farm View,Montvale,NJ,07645,2019-05-09,12:18:51
Chipotle,400 W Route 38,Moorestown,NJ,08057,2019-05-09,12:18:51
Chipotle,1711 State Route 10,Morris Plains,NJ,07950,2019-05-09,12:18:52
Chipotle,10 Centerton Rd,Mount Laurel,NJ,08054,2019-05-09,12:18:52
Chipotle,387 George St,New Brunswick,NJ,08901,2019-05-09,12:18:53
Chipotle,1260 Springfield Ave,New Providence,NJ,07974,2019-05-09,12:18:53
Chipotle,222 Market St,Newark,NJ,07102,2019-05-09,12:18:53
Chipotle,524 Shoppes Blvd,North Brunswick,NJ,08902,2019-05-09,12:18:54
Chipotle,1 Garden State Plz,Paramus,NJ,07652,2019-05-09,12:10:47
Chipotle,81 E State Rt 4,Paramus,NJ,07652,2019-05-09,12:10:47
Chipotle,1131 US Highway 46,Parsippany,NJ,07054,2019-05-09,12:18:54
Chipotle,3524 US Highway 1,Princeton,NJ,08540,2019-05-09,12:18:54
Chipotle,1255 State Rt 17,Ramsey,NJ,07446,2019-05-09,12:18:55
Chipotle,20 Water St,Red Bank,NJ,07701,2019-05-09,12:18:55
Chipotle,301 Mt Hope Ave,Rockaway,NJ,07866,2019-05-09,12:18:55
Chipotle,2150 Route 35,Sea Girt,NJ,08750,2019-05-09,12:18:55
Chipotle,700 Plaza Dr,Secaucus,NJ,07094,2019-05-09,12:18:56
Chipotle,629 Cross Keys Rd,Sicklerville,NJ,08081,2019-05-09,12:18:56
Chipotle,6850 Hadley Road,South Plainfield,NJ,07080,2019-05-09,12:18:57
Chipotle,101 US Highway 22,Springfield,NJ,07081,2019-05-09,12:10:48
Chipotle,697 Morris Tpke,Springfield,NJ,07081,2019-05-09,12:10:48
Chipotle,9 Teterboro Landing Dr,Teterboro,NJ,07608,2019-05-09,12:18:57
Chipotle,1258 Hooper Ave,Toms River,NJ,08753,2019-05-09,12:18:57
Chipotle,700 Haddonfield Berlin Rd,Voorhees,NJ,08043,2019-05-09,12:18:58
Chipotle,1620 US Highway 22,Watchung,NJ,07069,2019-05-09,12:18:58
Chipotle,70 Willowbrook Blvd,Wayne,NJ,07470,2019-05-09,12:18:58
Chipotle,749 Bloomfield Ave,West Caldwell,NJ,07006,2019-05-09,12:18:59
Chipotle,235 Prospect Ave,West Orange,NJ,07052,2019-05-09,12:18:59
Chipotle,117 E Broad St,Westfield,NJ,07090,2019-05-09,12:18:59
Chipotle,318 US Highway 9,Woodbridge,NJ,07095,2019-05-09,12:19:00
Chipotle,2608 Central Ave SE,Albuquerque,NM,87106,2019-05-09,12:10:48
Chipotle,3400 Nm 528 NW,Albuquerque,NM,87114,2019-05-09,12:10:49
Chipotle,3600 Coors Blvd NW,Albuquerque,NM,87120,2019-05-09,12:10:49
Chipotle,6810 Menaul Blvd NE,Albuquerque,NM,87110,2019-05-09,12:10:49
Chipotle,8120 San Pedro Dr NE,Albuquerque,NM,87113,2019-05-09,12:10:50
Chipotle,3501 N Prince St,Clovis,NM,88101,2019-05-09,12:19:00
Chipotle,4906 E Main St,Farmington,NM,87402,2019-05-09,12:19:00
Chipotle,525 S Telshor Blvd,Las Cruces,NM,88011,2019-05-09,12:19:01
Chipotle,1457 S Carson St,Carson City,NV,89701,2019-05-09,12:18:15
Chipotle,10251 S Eastern Ave,Henderson,NV,89052,2019-05-09,12:10:37
Chipotle,1311 W Sunset Rd,Henderson,NV,89014,2019-05-09,12:10:37
Chipotle,111 N Nellis Blvd,Las Vegas,NV,89110,2019-05-09,12:10:38
Chipotle,2540 S Decatur Blvd,Las Vegas,NV,89102,2019-05-09,12:10:38
Chipotle,3200 Las Vegas Blvd S,Las Vegas,NV,89109,2019-05-09,12:10:38
Chipotle,3377 Las Vegas Blvd S,Las Vegas,NV,89109,2019-05-09,12:10:39
Chipotle,3475 Las Vegas Blvd S,Las Vegas,NV,89109,2019-05-09,12:10:39
Chipotle,365 Hughes Center Dr,Las Vegas,NV,89169,2019-05-09,12:10:39
Chipotle,3663 Las Vegas Blvd,Las Vegas,NV,89109,2019-05-09,12:10:40
Chipotle,3815 Blue Diamond Rd,Las Vegas,NV,89139,2019-05-09,12:10:40
Chipotle,4530 S Maryland Pkwy,Las Vegas,NV,89119,2019-05-09,12:10:40
Chipotle,4916 S Fort Apache Rd,Las Vegas,NV,89148,2019-05-09,12:10:41
Chipotle,5715 S Eastern Ave,Las Vegas,NV,89119,2019-05-09,12:10:41
Chipotle,6211 N Decatur Blvd,Las Vegas,NV,89130,2019-05-09,12:10:41
Chipotle,7170 N Durango Dr,Las Vegas,NV,89149,2019-05-09,12:10:42
Chipotle,7175 W Lake Mead Blvd,Las Vegas,NV,89128,2019-05-09,12:10:42
Chipotle,7340 Arroyo Crossing Pkwy,Las Vegas,NV,89113,2019-05-09,12:10:42
Chipotle,7370 Las Vegas Blvd S,Las Vegas,NV,89123,2019-05-09,12:10:43
Chipotle,875 S Grand Central Pkwy,Las Vegas,NV,89106,2019-05-09,12:10:43
Chipotle,9240 W Sahara Ave,Las Vegas,NV,89117,2019-05-09,12:10:43
Chipotle,2023 E Lake Mead Blvd,North Las Vegas,NV,89030,2019-05-09,12:10:44
Chipotle,2546 E Craig Rd,North Las Vegas,NV,89030,2019-05-09,12:10:44
Chipotle,5144 Mae Anne Ave,Reno,NV,89523,2019-05-09,12:10:44
Chipotle,537 S Meadows Pkwy,Reno,NV,89521,2019-05-09,12:10:45
Chipotle,6395 S McCarran Blvd,Reno,NV,89509,2019-05-09,12:10:45
Chipotle,1560 E Lincoln Way,Sparks,NV,89434,2019-05-09,12:18:16
Chipotle,105 Wolf Road,Albany,NY,12205,2019-05-09,12:10:50
Chipotle,1475 Western Ave,Albany,NY,12203,2019-05-09,12:10:50
Chipotle,1643 Niagara Falls Blvd,Amherst,NY,14228,2019-05-09,12:19:01
Chipotle,1675 Sunrise Hwy,Bay Shore,NY,11706,2019-05-09,12:19:01
Chipotle,5181 Sunrise Hwy,Bohemia,NY,11716,2019-05-09,12:19:02
Chipotle,193 W 237th St,Bronx,NY,10463,2019-05-09,12:10:51
Chipotle,2122 Bartow Avenue,Bronx,NY,10475,2019-05-09,12:10:51
Chipotle,260 E 161st St,Bronx,NY,10451,2019-05-09,12:10:52
Chipotle,4760 3rd Ave,Bronx,NY,10458,2019-05-09,12:10:52
Chipotle,815 Hutchinson River Pkwy,Bronx,NY,10465,2019-05-09,12:10:52
Chipotle,1 Metrotech Center,Brooklyn,NY,11201,2019-05-09,12:10:53
Chipotle,130 N 4th St,Brooklyn,NY,11249,2019-05-09,12:10:53
Chipotle,1325 Kings Hwy,Brooklyn,NY,11229,2019-05-09,12:10:53
Chipotle,140 Court St,Brooklyn,NY,11201,2019-05-09,12:10:54
Chipotle,185 7th Ave,Brooklyn,NY,11215,2019-05-09,12:10:54
Chipotle,185 Montague St,Brooklyn,NY,11201,2019-05-09,12:10:54
Chipotle,2166 Nostrand Ave,Brooklyn,NY,11210,2019-05-09,12:10:55
Chipotle,2179 Ralph Ave,Brooklyn,NY,11234,2019-05-09,12:10:55
Chipotle,2940 Cropsey Ave,Brooklyn,NY,11214,2019-05-09,12:10:55
Chipotle,347 Flatbush Ave,Brooklyn,NY,11238,2019-05-09,12:10:56
Chipotle,394 Myrtle Ave,Brooklyn,NY,11205,2019-05-09,12:10:56
Chipotle,463 86th St,Brooklyn,NY,11209,2019-05-09,12:10:56
Chipotle,5102 Avenue U,Brooklyn,NY,11234,2019-05-09,12:10:57
Chipotle,774 Broadway,Brooklyn,NY,11206,2019-05-09,12:10:57
Chipotle,4405 Milestrip Rd,Buffalo,NY,14219,2019-05-09,12:19:02
Chipotle,135 Old Country Rd,Carle Place,NY,11514,2019-05-09,12:19:03
Chipotle,498 Red Apple Ct,Central Valley,NY,10917,2019-05-09,12:19:03
Chipotle,1717 Walden Ave,Cheektowaga,NY,14225,2019-05-09,12:19:03
Chipotle,22 Clifton Country Rd,Clifton Park,NY,12065,2019-05-09,12:19:04
Chipotle,660 Commack Rd,Commack,NY,11725,2019-05-09,12:19:04
Chipotle,1090 The Arches Cir,Deer Park,NY,11729,2019-05-09,12:19:05
Chipotle,12 Lawrence St,Dobbs Ferry,NY,10522,2019-05-09,12:19:05
Chipotle,2312 Hempstead Tpke,East Meadow,NY,11554,2019-05-09,12:19:05
Chipotle,9015 Queens Blvd,Elmhurst,NY,11373,2019-05-09,12:19:05
Chipotle,620 Hempstead Tpke,Elmont,NY,11003,2019-05-09,12:19:06
Chipotle,901 Broadhollow Rd,Farmingdale,NY,11735,2019-05-09,12:19:06
Chipotle,10 Westage Dr,Fishkill,NY,12524,2019-05-09,12:19:06
Chipotle,7030 Austin St,Forest Hills,NY,11375,2019-05-09,12:19:07
Chipotle,630 Old Country Rd,Garden City,NY,11530,2019-05-09,12:19:07
Chipotle,44 Great Neck Rd,Great Neck,NY,11021,2019-05-09,12:19:07
Chipotle,387 Smithtown Byp,Hauppauge,NY,11788,2019-05-09,12:10:57
Chipotle,694 Motor Pkwy,Hauppauge,NY,11788,2019-05-09,12:10:57
Chipotle,215 N Broadway,Hicksville,NY,11801,2019-05-09,12:19:08
Chipotle,16010 Crossbay Blvd,Howard Beach,NY,11414,2019-05-09,12:19:09
Chipotle,435 Walt Whitman Rd,Huntington Station,NY,11747,2019-05-09,12:19:09
Chipotle,740 S Meadow St,Ithaca,NY,14850,2019-05-09,12:19:09
Chipotle,8710 Northern Blvd,Jackson Heights,NY,11372,2019-05-09,12:19:10
Chipotle,160-02 Jamaica Avenue,Jamaica,NY,11432,2019-05-09,12:19:10
Chipotle,1217 Ulster Ave,Kingston,NY,12401,2019-05-09,12:19:10
Chipotle,2093 Smithaven Plaza,Lake Grove,NY,11755,2019-05-09,12:19:11
Chipotle,2 Wade Road,Latham,NY,12110,2019-05-09,12:19:11
Chipotle,331 Rockaway Tpke,Lawrence,NY,11559,2019-05-09,12:19:11
Chipotle,3629 Hempstead Tpke,Levittown,NY,11756,2019-05-09,12:19:12
Chipotle,25465 Horace Harding Expy,Little Neck,NY,11362,2019-05-09,12:19:12
Chipotle,3852 State Route 31,Liverpool,NY,13090,2019-05-09,12:19:12
Chipotle,2616 Jackson Ave,Long Island City,NY,11101,2019-05-09,12:19:13
Chipotle,1996 Merrick Rd,Merrick,NY,11566,2019-05-09,12:19:13
Chipotle,444 Rte 211 E,Middletown,NY,10940,2019-05-09,12:19:13
Chipotle,528 Jericho Tpke,Mineola,NY,11501,2019-05-09,12:19:14
Chipotle,4815 Commercial Dr,New Hartford,NY,13413,2019-05-09,12:19:14
Chipotle,2335 New Hyde Park Rd,New Hyde Park,NY,11040,2019-05-09,12:19:15
Chipotle,1 New York Plz,New York,NY,10004,2019-05-09,12:10:58
Chipotle,100 Maiden Ln,New York,NY,10038,2019-05-09,12:10:58
Chipotle,1020 3rd Ave,New York,NY,10065,2019-05-09,12:10:58
Chipotle,111 Fulton St,New York,NY,10038,2019-05-09,12:10:59
Chipotle,1153 Third Avenue,New York,NY,10065,2019-05-09,12:10:59
Chipotle,117 E 14th St,New York,NY,10003,2019-05-09,12:10:59
Chipotle,125 E 23rd St,New York,NY,10010,2019-05-09,12:11:00
Chipotle,1288 1st Ave,New York,NY,10021,2019-05-09,12:11:03
Chipotle,129 W. 48th St,New York,NY,10020,2019-05-09,12:11:03
Chipotle,1379 Avenue Of The Americas,New York,NY,10019,2019-05-09,12:11:04
Chipotle,1400 Broadway,New York,NY,10018,2019-05-09,12:11:04
Chipotle,149 8th Ave,New York,NY,10011,2019-05-09,12:11:04
Chipotle,1497 3rd Ave,New York,NY,10028,2019-05-09,12:11:05
Chipotle,150 E 44th St,New York,NY,10017,2019-05-09,12:11:05
Chipotle,150 E 52nd St,New York,NY,10022,2019-05-09,12:11:05
Chipotle,2 Broadway,New York,NY,10004,2019-05-09,12:11:06
Chipotle,200 Varick St,New York,NY,10014,2019-05-09,12:11:06
Chipotle,2298 Broadway,New York,NY,10024,2019-05-09,12:11:06
Chipotle,234 5th Ave,New York,NY,10001,2019-05-09,12:11:07
Chipotle,235 W 56th Street,New York,NY,10019,2019-05-09,12:11:07
Chipotle,25 W 45th St,New York,NY,10036,2019-05-09,12:11:07
Chipotle,269 Amsterdam Ave,New York,NY,10023,2019-05-09,12:11:08
Chipotle,274 Madison Avenue,New York,NY,10016,2019-05-09,12:11:08
Chipotle,275 Greenwich Street,New York,NY,10007,2019-05-09,12:11:08
Chipotle,28 W 40th St,New York,NY,10018,2019-05-09,12:11:09
Chipotle,281 Broadway,New York,NY,10007,2019-05-09,12:11:09
Chipotle,283 7th Ave,New York,NY,10001,2019-05-09,12:11:09
Chipotle,2843 Broadway,New York,NY,10025,2019-05-09,12:11:10
Chipotle,286 1st Ave,New York,NY,10009,2019-05-09,12:11:10
Chipotle,304 W 34th St,New York,NY,10001,2019-05-09,12:11:10
Chipotle,320 Park Ave,New York,NY,10022,2019-05-09,12:11:11
Chipotle,325 S End Ave,New York,NY,10280,2019-05-09,12:11:11
Chipotle,350 5th Ave,New York,NY,10118,2019-05-09,12:11:11
Chipotle,4009 Broadway,New York,NY,10032,2019-05-09,12:11:12
Chipotle,404 Broadway,New York,NY,10013,2019-05-09,12:11:12
Chipotle,405 Avenue Of The Americas,New York,NY,10014,2019-05-09,12:11:12
Chipotle,464 Park Ave S,New York,NY,10016,2019-05-09,12:11:13
Chipotle,501 Fashion Ave,New York,NY,10018,2019-05-09,12:11:13
Chipotle,504 Avenue Of The Americas,New York,NY,10011,2019-05-09,12:11:13
Chipotle,55 E 8th St,New York,NY,10003,2019-05-09,12:11:14
Chipotle,601 8th Ave,New York,NY,10018,2019-05-09,12:11:14
Chipotle,604 2nd Ave,New York,NY,10016,2019-05-09,12:11:14
Chipotle,620 9th Ave,New York,NY,10036,2019-05-09,12:11:15
Chipotle,625 Broadway,New York,NY,10012,2019-05-09,12:11:15
Chipotle,680 Avenue Of The Americas,New York,NY,10010,2019-05-09,12:11:15
Chipotle,71 Spring St,New York,NY,10012,2019-05-09,12:11:16
