,zip_code,num_of_fast_food,num_of_mex-restaurants
10351,35033,165,50
10352,35034,134,59
10353,35035,204,85
10354,35036,21,6
10355,35040,276,122
10356,35042,114,55
10357,35043,269,133
10358,35044,226,86
10359,35045,53,22
10360,35046,75,31
10361,35049,135,45
10362,35051,483,218
10363,35052,459,193
10364,35053,74,26
10365,35054,38,10
10366,35055,84,27
10367,35057,78,27
10368,35058,114,38
10369,35060,261,122
10370,35061,51,12
10371,35062,22,11
10372,35063,30,10
10373,35064,89,33
10374,35068,316,132
10375,35070,31,9
10376,35071,502,211
10377,35072,28,12
10378,35073,130,57
10379,35077,91,34
10380,35078,31,10
10381,35079,174,53
10382,35080,509,225
10383,35083,14,5
10384,35085,96,43
10385,35087,10,272
10386,35089,27,11
10387,35091,9,152
10388,35094,179,60
10389,35096,136,45
10390,35097,227,65
10391,35098,28,7
10392,35111,489,218
10393,35114,39,20
10394,35115,312,138
10395,35116,133,34
10396,35117,174,75
10397,35118,72,19
10398,35120,69,17
10399,35121,168,62
10400,35124,298,141
10401,35125,201,64
10402,35126,139,36
10403,35127,49,11
10404,35128,236,83
10405,35130,410,183
10406,35131,179,61
10407,35133,28,11
10408,35135,26,7
10409,35136,41,12
10410,35143,19,5
10411,35146,346,140
10412,35147,581,241
10413,35148,5,162
10414,35149,7,23
10415,35150,58,20
10416,35151,92,37
10417,35160,775,319
10418,35171,18,8
10419,35172,20,6
10420,35173,548,225
10421,35175,295,140
10422,35176,121,34
10423,35178,33,10
10424,35179,109,42
10425,35180,319,118
10426,35183,70,21
10427,35184,328,147
10428,35186,48,22
10429,35188,18,8
10430,35203,79,50
10431,35204,179,91
10432,35205,222,116
10433,35206,175,75
10434,35207,136,68
10435,35208,28,6
10436,35209,224,122
10437,35210,395,177
10438,35211,428,187
10439,35212,169,84
10440,35213,211,112
10441,35214,310,139
10442,35215,261,97
10443,35216,418,191
10444,35217,323,131
10445,35218,17,173
10446,35221,187,88
10447,35222,205,104
10448,35223,221,119
10449,35224,322,146
10450,35226,424,196
10451,35228,96,41
10452,35229,95,55
10453,35233,100,67
10454,35234,65,45
10455,35235,274,111
10456,35242,630,255
10457,35243,255,144
10458,35244,389,189
10459,35254,10,87
10460,35401,120,52
10461,35404,105,44
10462,35405,117,50
10463,35406,127,56
10464,35441,56,21
10465,35442,251,102
10466,35443,22,6
10467,35444,233,88
10468,35446,123,53
10469,35447,30,9
10470,35452,123,53
10471,35453,160,67
10472,35456,131,57
10473,35459,221,92
10474,35460,21,80
10475,35461,40,18
10476,35462,227,92
10477,35463,124,53
10478,35464,22,5
10479,35466,213,90
10480,35470,175,70
10481,35473,118,50
10482,35474,125,54
10483,35475,603,270
10484,35476,119,51
10485,35477,247,97
10486,35480,124,52
10487,35481,35,15
10488,35490,262,112
10489,35501,818,342
10490,35503,35,17
10491,35504,119,40
10492,35540,681,276
10493,35541,74,26
10494,35542,20,8
10495,35543,30,17
10496,35544,29,13
10497,35546,31,15
10498,35548,22,10
10499,35549,30,14
10500,35550,301,135
10501,35552,8,79
10502,35553,28,14
10503,35554,325,123
10504,35555,231,102
10505,35563,25,13
10506,35564,29,16
10507,35565,347,144
10508,35570,245,95
10509,35571,25,16
10510,35572,44,18
10511,35574,39,19
10512,35575,515,226
10513,35576,38,16
10514,35578,34,18
10515,35579,73,25
10516,35580,110,31
10517,35581,27,14
10518,35582,41,19
10519,35584,5,97
10520,35585,50,24
10521,35586,285,117
10522,35587,34,16
10523,35592,45,18
10524,35593,28,14
10525,35594,26,14
10526,35601,72,27
10527,35603,315,149
10528,35610,5,238
10529,35611,179,75
10530,35613,339,158
10531,35614,199,91
10532,35616,82,35
10533,35618,165,66
10534,35619,127,52
10535,35620,269,127
10536,35621,17,6
10537,35622,151,58
10538,35630,67,24
10539,35633,75,29
10540,35634,75,27
10541,35640,294,140
10542,35643,106,45
10543,35645,74,27
10544,35646,89,36
10545,35647,25,11
10546,35648,102,36
10547,35650,129,49
10548,35651,54,25
10549,35652,149,58
10550,35653,90,37
10551,35654,62,26
10552,35660,56,17
10553,35661,90,37
10554,35670,343,158
10555,35671,89,42
10556,35672,108,44
10557,35673,59,29
10558,35674,244,108
10559,35677,79,30
10560,35739,24,12
10561,35740,27,7
10562,35741,163,85
10563,35744,39,14
10564,35745,164,72
10565,35746,11,357
10566,35747,228,117
10567,35748,259,128
10568,35749,211,105
10569,35750,294,141
10570,35751,606,271
10571,35752,72,23
10572,35754,66,27
10573,35755,21,10
10574,35756,341,160
10575,35757,78,45
10576,35758,221,110
10577,35759,162,85
10578,35760,65,33
10579,35761,279,137
10580,35763,122,62
10581,35764,13,8
10582,35765,66,25
10583,35768,585,296
10584,35769,98,42
10585,35771,22,8
10586,35772,64,23
10587,35773,329,154
10588,35774,16,6
10589,35776,166,81
10590,35801,109,57
10591,35802,105,58
10592,35803,274,131
10593,35805,136,75
10594,35806,231,114
10595,35808,211,107
10596,35810,226,116
10597,35811,158,83
10598,35816,135,71
10599,35824,38,15
10600,35896,57,35
10601,35901,127,53
10602,35903,114,47
10603,35904,131,54
10604,35905,148,56
10605,35906,58,21
10606,35907,59,21
10607,35950,37,17
10608,35951,130,52
10609,35952,122,51
10610,35953,173,56
10611,35954,122,49
10612,35956,138,51
10613,35957,122,49
10614,35958,37,12
10615,35959,98,44
10616,35960,95,40
10617,35961,115,46
10618,35962,129,52
10619,35963,19,9
10620,35966,155,93
10621,35967,64,31
10622,35968,66,31
10623,35971,91,40
10624,35972,23,10
10625,35973,90,41
10626,35974,26,13
10627,35976,134,59
10628,35978,70,27
10629,35979,9,123
10630,35980,116,47
10631,35981,18,7
10632,35983,104,44
10633,35984,86,42
10634,35986,40,14
10635,35987,21,11
10636,35988,29,10
10637,35989,100,35
10638,35990,24,9
10639,36003,96,34
10640,36005,22,5
10641,36006,96,38
10642,36009,55,12
10643,36010,68,17
10644,36016,23,130
10645,36017,54,11
10646,36020,42,11
10647,36022,215,72
10648,36024,205,69
10649,36025,102,40
10650,36026,73,32
10651,36027,404,127
10652,36028,24,6
10653,36029,139,47
10654,36030,16,82
10655,36031,5,174
10656,36032,60,14
10657,36033,190,50
10658,36034,20,66
10659,36035,28,7
10660,36036,33,7
10661,36037,257,76
10662,36040,138,40
10663,36041,48,11
10664,36042,21,6
10665,36043,213,69
10666,36046,90,22
10667,36047,161,47
10668,36048,28,6
10669,36049,43,11
10670,36051,208,72
10671,36052,202,63
10672,36053,417,138
10673,36054,183,59
10674,36064,211,71
10675,36066,214,70
10676,36067,301,103
10677,36069,196,62
10678,36071,270,83
10679,36075,156,52
10680,36078,156,51
10681,36079,344,104
10682,36080,477,180
10683,36081,25,6
10684,36082,15,8
10685,36083,584,190
10686,36088,95,39
10687,36089,543,173
10688,36091,87,36
10689,36092,218,75
10690,36093,210,71
10691,36104,199,64
10692,36105,208,69
10693,36106,132,37
10694,36107,114,30
10695,36108,161,45
10696,36109,127,40
10697,36110,193,62
10698,36111,131,34
10699,36112,96,23
10700,36113,10,5
10701,36115,6,37
10702,36116,208,69
10703,36117,139,45
10704,36201,57,17
10705,36203,91,31
10706,36206,56,16
10707,36207,143,49
10708,36250,59,19
10709,36251,31,15
10710,36255,35,18
10711,36256,22,14
10712,36258,85,33
10713,36260,51,17
10714,36262,118,43
10715,36263,896,5
10716,36264,88,33
10717,36265,137,49
10718,36266,71,26
10719,36268,115,36
10720,36269,110,41
10721,36271,154,52
10722,36272,529,222
10723,36273,6,362
10724,36274,59,24
10725,36276,33,20
10726,36277,23,6
10727,36278,58,22
10728,36279,69,20
10729,36280,96,37
10730,36301,77,26
10731,36303,108,36
10732,36305,79,26
10733,36310,202,67
10734,36311,88,28
10735,36312,92,34
10736,36313,42,19
10737,36314,5,134
10738,36316,43,19
10739,36317,189,66
10740,36318,33,16
10741,36319,88,30
10742,36320,127,42
10743,36321,27,6
10744,36322,138,50
10745,36323,258,80
10746,36330,64,27
10747,36340,6,148
10748,36343,106,38
10749,36344,145,52
10750,36345,108,34
10751,36346,218,68
10752,36350,138,49
10753,36351,63,23
10754,36352,138,51
10755,36353,108,32
10756,36360,151,49
10757,36362,51,19
10758,36370,251,86
10759,36371,17,6
10760,36373,88,29
10761,36374,12,69
10762,36375,154,56
10763,36376,77,25
10764,36401,87,25
10765,36420,364,107
10766,36421,193,54
10767,36425,17,18
10768,36426,392,109
10769,36432,26,6
10770,36435,69,18
10771,36436,8,16
10772,36439,147,38
10773,36441,25,7
10774,36442,34,8
10775,36444,14,5
10776,36445,19,6
10777,36446,20,6
10778,36451,16,17
10779,36453,52,20
10780,36455,64,15
10781,36456,37,7
10782,36460,18,5
10783,36467,30,10
10784,36471,15,21
10785,36474,29,5
10786,36475,27,7
10787,36477,62,25
10788,36480,30,7
10789,36481,15,5
10790,36482,20,6
10791,36483,53,12
10792,36502,31,10
10793,36505,22,236
10794,36507,729,265
10795,36509,272,94
10796,36513,442,129
10797,36518,20,5
10798,36521,256,73
10799,36522,60,13
10800,36523,17,207
10801,36524,19,5
10802,36525,39,8
10803,36526,78,36
10804,36527,329,104
10805,36528,83,34
10806,36530,355,139
10807,36532,337,135
10808,36535,207,97
10809,36538,50,16
10810,36539,321,90
10811,36540,23,6
10812,36541,265,88
10813,36542,687,253
10814,36544,58,13
10815,36545,115,30
10816,36548,8,29
10817,36549,125,53
10818,36551,243,93
10819,36553,19,105
10820,36555,73,49
10821,36556,31,5
10822,36558,12,17
10823,36560,58,11
10824,36561,313,131
10825,36562,22,7
10826,36567,359,134
10827,36569,6,24
10828,36571,107,34
10829,36572,21,88
10830,36574,71,24
10831,36575,177,42
10832,36576,94,30
10833,36578,57,14
10834,36579,51,14
10835,36580,214,104
10836,36582,308,100
10837,36583,20,84
10838,36584,7,112
10839,36585,20,66
10840,36587,244,73
10841,36602,26,17
10842,36603,93,35
10843,36604,37,17
10844,36605,228,74
10845,36606,141,47
10846,36607,78,20
10847,36608,307,97
10848,36609,160,44
10849,36610,123,42
10850,36611,79,28
10851,36612,19,69
10852,36613,189,56
10853,36617,140,44
10854,36618,209,65
10855,36619,202,62
10856,36688,12,5
10857,36693,157,46
10858,36695,304,98
10859,36701,235,70
10860,36703,11,5
10861,36720,16,5
10862,36722,5,18
10863,36726,76,20
10864,36732,21,5
10865,36736,5,15
10866,36738,15,20
10867,36740,18,69
10868,36742,15,17
10869,36744,276,117
10870,36748,12,13
10871,36749,9,142
10872,36750,29,16
10873,36751,22,6
10874,36752,136,40
10875,36754,59,15
10876,36756,317,128
10877,36758,30,14
10878,36759,14,5
10879,36761,252,77
10880,36763,86,32
10881,36765,16,91
10882,36767,11,39
10883,36768,15,60
10884,36769,10,17
10885,36773,16,5
10886,36775,11,62
10887,36776,15,79
10888,36782,10,33
10889,36783,17,15
10890,36784,55,13
10891,36785,27,13
10892,36786,15,24
10893,36792,943,5
10894,36793,28,14
10895,36801,145,57
10896,36804,397,137
10897,36830,108,40
10898,36832,119,46
10899,36849,23,12
10900,36850,588,199
10901,36852,82,34
10902,36853,535,188
10903,36854,315,103
10904,36855,6,8
10905,36856,186,56
10906,36858,250,83
10907,36860,83,31
10908,36861,11,5
10909,36862,564,208
10910,36863,164,58
10911,36866,97,38
10912,36867,145,48
10913,36869,269,88
10914,36870,157,51
10915,36871,138,40
10916,36874,288,95
10917,36875,268,87
10918,36877,168,52
10919,36879,112,44
10920,36901,21,31
10921,36904,87,31
10922,36907,42,16
10923,36908,6,33
10924,36912,36,15
10925,36915,126,41
10926,36916,91,32
10927,36919,15,30
10928,36921,86,30
10929,36922,81,30
10930,36925,80,33
10931,37010,271,126
10932,37012,13,8
10933,37013,634,412
10934,37014,200,97
10935,37015,777,492
10936,37016,7,5
10937,37018,7,724
10938,37019,15,371
10939,37020,233,109
10940,37022,332,160
10941,37023,338,140
10942,37025,125,52
10943,37026,5,779
10944,37027,1000,616
10945,37028,357,149
10946,37029,46,18
10947,37030,69,35
10948,37031,40,22
10949,37032,304,143
10950,37033,750,446
10951,37034,385,171
10952,37035,45,19
10953,37036,236,125
10954,37037,279,133
10955,37040,182,79
10956,37042,190,82
10957,37043,201,95
10958,37046,631,330
10959,37047,18,5
10960,37048,429,232
10961,37049,60,29
10962,37050,171,79
10963,37051,193,85
10964,37052,44,19
10965,37055,84,32
10966,37057,10,8
10967,37058,9,152
10968,37059,12,8
10969,37060,39,27
10970,37061,137,64
10971,37062,35,16
10972,37064,1400,764
10973,37066,686,446
10974,37067,265,147
10975,37069,409,275
10976,37072,807,514
10977,37073,656,406
10978,37074,148,64
10979,37075,826,524
10980,37076,1100,638
10981,37078,49,20
10982,37079,142,64
10983,37080,157,123
10984,37082,54,25
10985,37083,41,24
10986,37085,145,63
10987,37086,349,215
10988,37087,1400,768
10989,37090,468,216
10990,37091,1000,531
10991,37095,94,44
10992,37096,24,7
10993,37097,29,10
10994,37098,23,5
10995,37101,494,237
10996,37110,770,350
10997,37115,540,359
10998,37118,63,26
10999,37122,1000,618
11000,37127,149,63
11001,37128,545,312
11002,37129,904,552
11003,37130,471,250
11004,37132,22,8
11005,37134,14,5
11006,37135,298,176
11007,37137,70,26
11008,37138,526,360
11009,37141,67,29
11010,37142,35,26
11011,37143,110,59
11012,37144,106,39
11013,37145,94,46
11014,37146,45,26
11015,37148,248,122
11016,37149,49,20
11017,37150,24,17
11018,37151,12,6
11019,37153,550,280
11020,37160,945,507
11021,37165,156,72
11022,37166,94,48
11023,37167,287,173
11024,37172,357,189
11025,37174,365,173
11026,37175,21,14
11027,37178,73,42
11028,37179,633,373
11029,37180,31,19
11030,37181,5,612
11031,37183,93,49
11032,37184,302,132
11033,37185,326,142
11034,37186,130,68
11035,37187,445,268
11036,37188,95,37
11037,37189,408,280
11038,37190,139,59
11039,37191,61,32
11040,37201,81,92
11041,37203,327,270
11042,37204,340,286
11043,37205,572,400
11044,37206,320,254
11045,37207,564,391
11046,37208,296,241
11047,37209,449,340
11048,37210,342,288
11049,37211,704,468
11050,37212,178,143
11051,37214,643,436
11052,37215,599,421
11053,37216,276,206
11054,37217,671,441
11055,37218,471,341
11056,37219,81,91
11057,37220,214,170
11058,37221,416,266
11059,37228,106,91
11060,37240,42,34
11061,37301,791,362
11062,37302,22,11
11063,37303,159,56
11064,37305,714,322
11065,37306,89,32
11066,37307,12,5
11067,37308,374,163
11068,37309,190,71
11069,37310,238,82
11070,37311,433,198
11071,37312,374,126
11072,37313,8,6
11073,37315,47,18
11074,37317,71,34
11075,37318,17,8
11076,37321,112,41
11077,37322,129,50
11078,37323,303,108
11079,37324,77,35
11080,37325,12,5
11081,37326,14,9
11082,37327,139,61
11083,37328,19,7
11084,37329,41,16
11085,37330,74,40
11086,37331,28,11
11087,37332,59,22
11088,37333,80,31
11089,37334,613,282
11090,37335,170,77
11091,37336,392,173
11092,37337,99,35
11093,37338,209,76
11094,37339,762,344
11095,37340,55,20
11096,37341,416,179
11097,37342,71,39
11098,37343,248,122
11099,37345,10,6
11100,37347,239,123
11101,37348,16,5
11102,37350,18,19
11103,37351,6,85
11104,37352,21,7
11105,37353,438,195
11106,37354,143,55
11107,37355,128,68
11108,37356,8,6
11109,37357,59,33
11110,37359,19,6
11111,37360,47,24
11112,37361,76,23
11113,37362,192,90
11114,37363,434,194
11115,37365,675,5
11116,37366,8,6
11117,37367,601,263
11118,37369,139,52
11119,37370,169,62
11120,37373,25,7
11121,37374,166,101
11122,37375,91,39
11123,37376,12,8
11124,37377,375,167
11125,37379,374,165
11126,37380,126,88
11127,37381,96,38
11128,37385,872,373
11129,37387,8,5
11130,37388,86,41
11131,37391,549,222
11132,37394,26,14
11133,37397,347,156
11134,37398,629,286
11135,37402,45,53
11136,37403,50,53
11137,37404,149,86
11138,37405,363,171
11139,37406,215,110
11140,37407,40,33
11141,37408,46,54
11142,37409,75,64
11143,37410,33,29
11144,37411,196,97
11145,37412,302,143
11146,37415,272,133
11147,37416,297,137
11148,37419,164,92
11149,37421,298,144
11150,37601,111,39
11151,37604,107,39
11152,37614,19,12
11153,37615,143,49
11154,37616,157,56
11155,37617,116,33
11156,37618,262,81
11157,37620,440,157
11158,37640,194,76
11159,37641,563,262
11160,37642,179,61
11161,37643,224,72
11162,37645,16,5
11163,37650,138,59
11164,37656,67,21
11165,37657,7,313
11166,37658,188,68
11167,37659,231,76
11168,37660,224,68
11169,37663,148,45
11170,37664,249,77
11171,37665,25,9
11172,37681,202,68
11173,37683,139,52
11174,37686,185,56
11175,37687,146,61
11176,37688,138,40
11177,37690,202,70
11178,37691,12,8
11179,37692,83,28
11180,37694,52,15
11181,37701,260,121
11182,37705,382,160
11183,37708,34,21
11184,37709,33,12
11185,37710,396,166
11186,37711,102,41
11187,37713,49,22
11188,37714,271,111
11189,37715,641,252
11190,37716,485,196
11191,37721,143,56
11192,37722,212,72
11193,37723,58,22
11194,37724,29,11
11195,37725,235,92
11196,37726,66,21
11197,37727,106,46
11198,37729,10,257
11199,37731,63,33
11200,37737,184,75
11201,37738,209,83
11202,37742,86,34
11203,37743,62,27
11204,37745,130,41
11205,37748,154,65
11206,37752,59,29
11207,37753,15,6
11208,37754,451,186
11209,37755,8,257
11210,37756,92,27
11211,37757,35,8
11212,37760,77,30
11213,37762,16,224
11214,37763,168,72
11215,37764,107,37
11216,37765,427,151
11217,37766,97,31
11218,37769,52,14
11219,37770,631,251
11220,37771,92,42
11221,37772,512,209
11222,37774,390,153
11223,37777,284,129
11224,37779,19,10
11225,37801,422,185
11226,37803,397,175
11227,37804,206,92
11228,37806,124,54
11229,37807,316,129
11230,37809,7,325
11231,37810,29,16
11232,37811,44,23
11233,37813,138,56
11234,37814,116,47
11235,37818,87,40
11236,37819,6,245
11237,37820,329,143
11238,37821,977,441
11239,37825,88,33
11240,37826,105,44
11241,37828,13,23
11242,37829,110,44
11243,37830,475,195
11244,37840,385,146
11245,37841,643,251
11246,37843,102,46
11247,37845,31,11
11248,37846,225,86
11249,37847,71,18
11250,37849,303,132
11251,37852,49,15
11252,37853,287,126
11253,37854,77,29
11254,37857,524,189
11255,37860,118,51
11256,37861,191,88
11257,37862,440,170
11258,37863,118,48
11259,37865,579,235
11260,37866,174,61
11261,37869,65,33
11262,37870,88,26
11263,37871,64,23
11264,37872,79,28
11265,37873,9,166
11266,37874,179,73
11267,37876,878,353
11268,37877,71,30
11269,37878,288,110
11270,37879,78,37
11271,37880,152,63
11272,37881,99,43
11273,37882,338,135
11274,37885,130,51
11275,37886,552,227
11276,37887,90,32
11277,37888,228,83
11278,37890,82,32
